//0
//Oxygen, 1.045
//Nitrate, 1,1,-2.24,0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		432.00	0	4.7420	0	34.3060	0	27.154	0	222.90	0	69.80	0		8	0.02	0	0.000110	0	1.60	0	0.9760	8	1.2855	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		430.00	0	4.7920	0	34.3110	0	27.153	0	222.69	0	69.82	0		8	0.01	0	0.000108	0	1.59	0	1.0746	8	1.3762	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		428.00	0	4.8310	0	34.3130	0	27.150	0	222.38	0	69.79	0		8	0.01	0	0.000112	0	1.58	0	1.7333	8	1.9806	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		426.00	0	4.8500	0	34.3140	0	27.149	0	222.27	0	69.79	0		8	0.01	0	0.000110	0	1.57	0	13.6650	8	12.9174	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		424.00	0	4.8570	0	34.3130	0	27.147	0	222.38	0	69.84	0		8	0.01	0	0.000110	0	1.62	0	-10.5682	8	-9.2945	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		422.00	0	4.8630	0	34.3120	0	27.146	0	222.59	0	69.91	0		8	0.01	0	0.000111	0	1.58	0	-10.8702	8	-9.5713	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		420.00	0	4.9010	0	34.3150	0	27.144	0	222.59	0	69.98	0		8	0.01	0	0.000111	0	1.56	0	-10.8174	8	-9.5225	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		418.00	0	4.9310	0	34.3190	0	27.143	0	222.38	0	69.96	0		8	0.02	0	0.000111	0	1.57	0	14.3467	8	13.5430	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		416.00	0	4.9860	0	34.3250	0	27.142	0	221.85	0	69.89	0		8	0.02	0	0.000111	0	1.59	0	2.3101	8	2.5110	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		414.00	0	5.0510	0	34.3300	0	27.138	0	221.02	0	69.74	0		8	0.01	0	0.000110	0	1.60	0	-5.7047	8	-4.8346	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		412.00	0	5.0900	0	34.3330	0	27.136	0	220.50	0	69.64	0		8	0.01	0	0.000111	0	1.58	0	-9.7123	8	-8.5073	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		410.00	0	5.1170	0	34.3350	0	27.135	0	219.97	0	69.52	0		8	0.03	0	0.000111	0	1.58	0	-21.7310	8	-19.5232	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		408.00	0	5.1440	0	34.3360	0	27.132	0	219.76	0	69.50	0		8	0.01	0	0.000109	0	1.60	0	-21.7282	8	-19.5202	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		406.00	0	5.1500	0	34.3350	0	27.131	0	219.87	0	69.54	0		8	0.01	0	0.000113	0	1.57	0	1.0758	8	1.3817	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		404.00	0	5.1630	0	34.3360	0	27.130	0	219.97	0	69.60	0		8	0.02	0	0.000110	0	1.59	0	25.4713	8	23.7426	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		402.00	0	5.1700	0	34.3330	0	27.127	0	220.29	0	69.71	0	24.54	0	0.02	0	0.000110	0	1.60	0	-5.8582	8	-4.9736	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		400.00	0	5.1720	0	34.3330	0	27.127	0	220.60	0	69.81	0		8	0.01	0	0.000112	0	1.58	0	13.6006	8	12.8621	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		398.00	0	5.1730	0	34.3330	0	27.126	0	220.91	0	69.91	0		8	0.01	0	0.000110	0	1.57	0	-9.9427	8	-8.7175	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		396.00	0	5.1730	0	34.3330	0	27.126	0	221.02	0	69.95	0		8	0.01	0	0.000112	0	1.57	0	-10.2911	8	-9.0369	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		394.00	0	5.1730	0	34.3330	0	27.126	0	221.12	0	69.98	0		8	0.01	0	0.000111	0	1.57	0	0.5524	8	0.9020	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		392.00	0	5.1720	0	34.3330	0	27.127	0	221.23	0	70.01	0		8	0.01	0	0.000111	0	1.58	0	-10.7798	8	-9.4850	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		390.00	0	5.1700	0	34.3320	0	27.126	0	221.33	0	70.04	0		8	0.01	0	0.000111	0	1.56	0	1.3042	8	1.5910	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		388.00	0	5.1640	0	34.3300	0	27.125	0	221.64	0	70.13	0		8	0.02	0	0.000110	0	1.55	0	2.0764	8	2.2986	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		386.00	0	5.1620	0	34.3300	0	27.125	0	221.96	0	70.22	0		8	0.01	0	0.000110	0	1.57	0	-5.8379	8	-4.9556	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		384.00	0	5.1810	0	34.3300	0	27.123	0	221.96	0	70.25	0		8	0.01	0	0.000111	0	1.57	0	-9.9677	8	-8.7409	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		382.00	0	5.2020	0	34.3300	0	27.121	0	222.06	0	70.32	0		8	0.02	0	0.000115	0	1.58	0	-10.5326	8	-9.2584	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		380.00	0	5.2150	0	34.3310	0	27.120	0	222.17	0	70.38	0	24.44	0	0.02	0	0.000109	0	1.57	0	-10.3541	8	-9.0947	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		378.00	0	5.2340	0	34.3310	0	27.118	0	222.27	0	70.44	0		8	0.01	0	0.000115	0	1.57	0	23.5906	8	22.0189	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		376.00	0	5.2420	0	34.3310	0	27.117	0	222.38	0	70.49	0		8	0.01	0	0.000111	0	1.57	0	23.5735	8	22.0033	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		374.00	0	5.2680	0	34.3330	0	27.115	0	222.38	0	70.53	0		8	0.01	0	0.000111	0	1.56	0	-10.5421	8	-9.2665	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		372.00	0	5.2790	0	34.3340	0	27.115	0	222.38	0	70.55	0		8	0.01	0	0.000112	0	1.55	0	-21.7215	8	-19.5133	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		370.00	0	5.2900	0	34.3360	0	27.115	0	222.27	0	70.54	0		8	0.01	0	0.000110	0	1.53	0	-21.7207	8	-19.5125	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		368.00	0	5.2930	0	34.3360	0	27.115	0	222.27	0	70.55	0		8	0.01	0	0.000110	0	1.57	0	-21.7206	8	-19.5124	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		366.00	0	5.2940	0	34.3350	0	27.114	0	222.27	0	70.55	0		8	0.01	0	0.000111	0	1.57	0	1.6966	8	1.9516	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		364.00	0	5.2890	0	34.3300	0	27.110	0	222.59	0	70.64	0		8	0.01	0	0.000110	0	1.55	0	13.6016	8	12.8635	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		362.00	0	5.2970	0	34.3300	0	27.109	0	223.00	0	70.78	0	24.14	0	0.01	0	0.000112	0	1.60	0	-9.9635	8	-8.7361	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		360.00	0	5.3100	0	34.3310	0	27.109	0	223.11	0	70.84	0		8	0.01	0	0.000111	0	1.57	0	-10.0130	8	-8.7814	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		358.00	0	5.3240	0	34.3330	0	27.109	0	223.21	0	70.89	0		8	0.01	0	0.000111	0	1.54	0	1.6353	8	1.8955	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		356.00	0	5.3340	0	34.3340	0	27.108	0	223.21	0	70.91	0		8	0.02	0	0.000111	0	1.57	0	-10.1869	8	-8.9405	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		354.00	0	5.3720	0	34.3370	0	27.106	0	223.11	0	70.94	0		8	0.01	0	0.000110	0	1.55	0	-10.1032	8	-8.8635	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		352.00	0	5.4050	0	34.3400	0	27.105	0	222.69	0	70.87	0	23.64	0	0.01	0	0.000112	0	1.57	0	25.8100	8	24.0547	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		350.00	0	5.4430	0	34.3440	0	27.103	0	222.27	0	70.80	0		8	0.02	0	0.000112	0	1.55	0	2.1051	8	2.3273	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		348.00	0	5.4850	0	34.3460	0	27.100	0	221.75	0	70.71	0		8	0.01	0	0.000111	0	1.56	0	2.0817	8	2.3065	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		346.00	0	5.4690	0	34.3420	0	27.098	0	221.96	0	70.74	0		8	0.01	0	0.000112	0	1.56	0	-2.7043	8	-2.0804	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		344.00	0	5.4460	0	34.3370	0	27.097	0	222.38	0	70.84	0		8	0.01	0	0.000112	0	1.58	0	13.9627	8	13.1961	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		342.00	0	5.4400	0	34.3350	0	27.096	0	223.00	0	71.02	0		8	0.01	0	0.000111	0	1.53	0	1.7359	8	1.9889	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		340.00	0	5.4360	0	34.3340	0	27.096	0	223.53	0	71.18	0	23.44	0	0.01	0	0.000111	0	1.56	0	-10.0610	8	-8.8241	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		338.00	0	5.4270	0	34.3330	0	27.096	0	224.05	0	71.33	0		8	0.01	0	0.000111	0	1.54	0	4.9852	8	4.9669	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		336.00	0	5.4200	0	34.3310	0	27.096	0	224.36	0	71.42	0		8	0.01	0	0.000112	0	1.56	0	-12.2161	8	-10.7998	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		334.00	0	5.4060	0	34.3280	0	27.095	0	224.78	0	71.53	0		8	0.01	0	0.000113	0	1.55	0	-9.8032	8	-8.5884	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		332.00	0	5.4020	0	34.3270	0	27.095	0	225.30	0	71.69	0	23.54	0	0.01	0	0.000111	0	1.56	0	-21.7166	8	-19.5083	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		330.00	0	5.4010	0	34.3260	0	27.094	0	225.51	0	71.75	0		8	0.01	0	0.000113	0	1.55	0	-21.7169	8	-19.5086	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		328.00	0	5.3450	0	34.3160	0	27.093	0	226.45	0	71.95	0		8	0.01	0	0.000112	0	1.54	0	-21.7214	8	-19.5134	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		326.00	0	5.3090	0	34.3070	0	27.090	0	227.91	0	72.35	0		8	0.01	0	0.000112	0	1.51	0	-2.9936	8	-2.3483	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		324.00	0	5.3090	0	34.3050	0	27.088	0	229.06	0	72.71	0		8	0.02	0	0.000112	0	1.52	0	-21.7269	8	-19.5193	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		322.00	0	5.3180	0	34.3060	0	27.088	0	229.80	0	72.96	0	23.54	0	0.02	0	0.000114	0	1.49	0	13.6937	8	12.9470	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		320.00	0	5.3170	0	34.3050	0	27.087	0	230.21	0	73.09	0		8	0.01	0	0.000118	0	1.52	0	6.5488	0	6.3979	0
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		318.00	0	5.2500	0	34.2950	0	27.087	0	231.15	0	73.27	0		8	0.02	0	0.000117	0	1.51	0	2.0156	8	2.2421	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		316.00	0	5.2550	0	34.2950	0	27.087	0	232.09	0	73.58	0		8	0.01	0	0.000115	0	1.50	0	-12.3823	8	-10.9551	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		314.00	0	5.1970	0	34.2850	0	27.086	0	232.93	0	73.73	0		8	0.01	0	0.000117	0	1.49	0	6.5139	0	6.3644	0
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		312.00	0	5.0650	0	34.2580	0	27.080	0	235.65	0	74.35	0		8	0.01	0	0.000121	0	1.45	0	13.6297	8	12.8851	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		310.00	0	4.9400	0	34.2340	0	27.075	0	239.83	0	75.43	0	24.24	0	0.01	0	0.000119	0	1.44	0	-12.3274	8	-10.9089	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		308.00	0	4.9000	0	34.2250	0	27.072	0	242.96	0	76.33	0		8	0.01	0	0.000122	0	1.44	0	6.3488	0	6.2086	0
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		306.00	0	4.8740	0	34.2180	0	27.070	0	245.47	0	77.07	0		8	0.01	0	0.000124	0	1.42	0	-12.4264	8	-11.0010	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		304.00	0	4.8540	0	34.2140	0	27.069	0	247.35	0	77.62	0		8	0.02	0	0.000121	0	1.43	0	-12.3664	8	-10.9464	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		302.00	0	4.7990	0	34.2040	0	27.067	0	249.34	0	78.14	0	24.14	0	0.01	0	0.000123	0	1.39	0	16.0566	8	15.1052	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		300.00	0	4.7300	0	34.1910	0	27.064	0	251.85	0	78.78	0		8	0.01	0	0.000124	0	1.39	0	16.2136	8	15.2482	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		298.00	0	4.6600	0	34.1770	0	27.061	0	254.88	0	79.59	0		8	0.01	0	0.000125	0	1.37	0	6.7438	0	6.5670	0
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		296.00	0	4.6640	0	34.1750	0	27.059	0	256.65	0	80.15	0		8	0.01	0	0.000125	0	1.42	0	1.9781	8	2.1987	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		294.00	0	4.6780	0	34.1760	0	27.058	0	257.59	0	80.47	0		8	0.01	0	0.000125	0	1.37	0	6.7162	0	6.5416	0
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		292.00	0	4.7210	0	34.1800	0	27.057	0	258.01	0	80.69	0	24.14	0	0.01	0	0.000126	0	1.39	0	17.7827	8	16.6855	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		290.00	0	4.8340	0	34.1930	0	27.054	0	256.86	0	80.56	0		8	0.01	0	0.000124	0	1.38	0	25.6719	8	23.9180	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		288.00	0	4.9100	0	34.2050	0	27.055	0	255.40	0	80.25	0		8	0.01	0	0.000122	0	1.40	0	25.6405	8	23.8900	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		286.00	0	4.9600	0	34.2110	0	27.054	0	254.14	0	79.95	0		8	0.01	0	0.000124	0	1.41	0	25.6160	8	23.8684	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		284.00	0	4.9570	0	34.2120	0	27.056	0	253.41	0	79.72	0		8	0.01	0	0.000122	0	1.41	0	25.6101	8	23.8631	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		282.00	0	4.9580	0	34.2110	0	27.055	0	253.10	0	79.62	0	23.44	0	0.01	0	0.000123	0	1.44	0	25.6003	8	23.8540	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		280.00	0	4.8850	0	34.2010	0	27.055	0	253.62	0	79.64	0		8	0.01	0	0.000127	0	1.41	0	25.5893	8	23.8433	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		278.00	0	4.7320	0	34.1810	0	27.056	0	255.29	0	79.86	0		8	0.01	0	0.000126	0	1.37	0	25.5335	8	23.7904	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		276.00	0	4.6850	0	34.1720	0	27.054	0	256.86	0	80.26	0		8	0.01	0	0.000126	0	1.37	0	25.4640	8	23.7254	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		274.00	0	4.6720	0	34.1680	0	27.053	0	258.53	0	80.75	0		8	0.01	0	0.000127	0	1.39	0	13.4459	8	12.7093	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		272.00	0	4.6520	0	34.1640	0	27.052	0	260.00	0	81.17	0		8	0.01	0	0.000126	0	1.35	0	13.6521	8	12.8982	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		270.00	0	4.6230	0	34.1600	0	27.052	0	261.25	0	81.50	0	24.14	0	0.01	0	0.000151	0	1.37	0	13.6205	8	12.8685	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		268.00	0	4.6670	0	34.1630	0	27.049	0	261.56	0	81.69	0		8	0.01	0	0.000126	0	1.35	0	25.2945	8	23.5691	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		266.00	0	4.7240	0	34.1680	0	27.047	0	261.46	0	81.77	0		8	0.01	0	0.000125	0	1.37	0	15.7761	8	14.8453	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		264.00	0	4.7340	0	34.1670	0	27.045	0	261.46	0	81.79	0		8	0.02	0	0.000126	0	1.38	0	13.5175	8	12.7754	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		262.00	0	4.6910	0	34.1600	0	27.044	0	262.09	0	81.89	0	23.84	0	0.01	0	0.000127	0	1.37	0	25.4118	8	23.6771	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		260.00	0	4.6840	0	34.1560	0	27.042	0	263.34	0	82.27	0		8	0.01	0	0.000177	0	1.37	0	25.3059	8	23.5797	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		258.00	0	4.6870	0	34.1550	0	27.041	0	264.39	0	82.60	0		8	0.01	0	0.000124	0	1.38	0	25.3050	8	23.5788	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		256.00	0	4.6990	0	34.1550	0	27.039	0	264.91	0	82.79	0		8	0.01	0	0.000123	0	1.37	0	25.1779	8	23.4624	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		254.00	0	4.7360	0	34.1570	0	27.037	0	265.12	0	82.93	0		8	0.01	0	0.000126	0	1.37	0	-21.7950	8	-19.5921	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		252.00	0	4.7860	0	34.1600	0	27.034	0	265.22	0	83.06	0	23.14	0	0.01	0	0.000123	0	1.33	0	6.3673	0	6.2216	0
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		250.00	0	4.8210	0	34.1620	0	27.031	0	265.12	0	83.10	0		8	0.01	0	0.000124	0	1.34	0	13.4545	8	12.7183	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		248.00	0	4.8300	0	34.1630	0	27.031	0	265.22	0	83.15	0		8	0.01	0	0.000124	0	1.33	0	6.5097	0	6.3528	0
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		246.00	0	4.8420	0	34.1640	0	27.031	0	265.12	0	83.14	0		8	0.01	0	0.000130	0	1.34	0	13.5711	8	12.8254	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		244.00	0	4.8550	0	34.1650	0	27.030	0	265.12	0	83.17	0		8	0.01	0	0.000123	0	1.36	0	15.9184	8	14.9770	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		242.00	0	4.8590	0	34.1650	0	27.029	0	265.22	0	83.21	0	23.14	0	0.01	0	0.000122	0	1.34	0	25.3274	8	23.6012	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		240.00	0	4.8610	0	34.1650	0	27.029	0	265.22	0	83.22	0		8	0.01	0	0.000121	0	1.38	0	25.3170	8	23.5917	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		238.00	0	4.8720	0	34.1660	0	27.029	0	265.12	0	83.21	0		8	0.01	0	0.000123	0	1.35	0	25.2959	8	23.5724	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		236.00	0	4.8900	0	34.1670	0	27.027	0	265.12	0	83.24	0		8	0.01	0	0.000122	0	1.35	0	25.0575	8	23.3540	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		234.00	0	4.9200	0	34.1680	0	27.025	0	264.91	0	83.24	0		8	0.01	0	0.000121	0	1.37	0	25.2805	8	23.5587	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		232.00	0	4.9430	0	34.1700	0	27.024	0	264.80	0	83.25	0		8	0.01	0	0.000122	0	1.35	0	24.8868	8	23.1982	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		230.00	0	4.9580	0	34.1710	0	27.023	0	264.80	0	83.28	0	22.74	0	0.01	0	0.000122	0	1.34	0	15.7801	8	14.8511	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		228.00	0	5.0120	0	34.1750	0	27.020	0	264.59	0	83.33	0		8	0.01	0	0.000126	0	1.35	0	24.9485	8	23.2552	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		226.00	0	5.1310	0	34.1840	0	27.013	0	263.65	0	83.27	0		8	0.01	0	0.000123	0	1.37	0	15.7533	8	14.8287	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		224.00	0	5.1610	0	34.1890	0	27.014	0	263.13	0	83.17	0		8	0.01	0	0.000124	0	1.38	0	13.0767	8	12.3757	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		222.00	0	5.2810	0	34.2010	0	27.009	0	261.77	0	82.98	0		8	0.01	0	0.000119	0	1.37	0	25.1271	8	23.4221	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		220.00	0	5.4560	0	34.2210	0	27.004	0	259.47	0	82.61	0	21.44	0	0.01	0	0.000119	0	1.38	0	15.2445	8	14.3662	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		218.00	0	5.5680	0	34.2330	0	27.000	0	257.38	0	82.17	0		8	0.01	0	0.000118	0	1.38	0	13.1050	8	12.4067	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		216.00	0	5.6300	0	34.2420	0	27.000	0	255.29	0	81.63	0		8	0.01	0	0.000121	0	1.41	0	15.2372	8	14.3622	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		214.00	0	5.6940	0	34.2510	0	26.999	0	253.94	0	81.32	0		8	0.01	0	0.000119	0	1.41	0	24.7807	8	23.1104	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		212.00	0	5.8160	0	34.2630	0	26.993	0	252.05	0	80.96	0	20.44	0	0.01	0	0.000121	0	1.42	0	25.0020	8	23.3148	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		210.00	0	5.8500	0	34.2680	0	26.993	0	250.80	0	80.62	0		8	0.01	0	0.000115	0	1.43	0	25.0102	8	23.3229	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		208.00	0	5.9000	0	34.2730	0	26.991	0	249.76	0	80.38	0		8	0.01	0	0.000116	0	1.37	0	24.6700	8	23.0118	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		206.00	0	5.8790	0	34.2680	0	26.990	0	249.76	0	80.34	0		8	0.01	0	0.000116	0	1.40	0	15.2829	8	14.4077	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		204.00	0	5.8300	0	34.2580	0	26.988	0	250.80	0	80.58	0		8	0.01	0	0.000114	0	1.40	0	24.7263	8	23.0627	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		202.00	0	5.7500	0	34.2410	0	26.984	0	252.58	0	80.99	0	20.34	0	0.01	0	0.000113	0	1.38	0	24.6562	8	22.9976	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		200.00	0	5.6350	0	34.2160	0	26.979	0	255.61	0	81.72	0		8	0.02	0	0.000113	0	1.36	0	25.0486	8	23.3555	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		198.00	0	5.6370	0	34.2120	0	26.975	0	258.12	0	82.53	0		8	0.02	0	0.000112	0	1.35	0	25.0411	8	23.3482	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		196.00	0	5.8670	0	34.2310	0	26.962	0	257.80	0	82.88	0		8	0.01	0	0.000111	0	1.37	0	25.0251	8	23.3355	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		194.00	0	5.8090	0	34.2130	0	26.955	0	259.58	0	83.33	0		8	0.02	0	0.000111	0	1.33	0	13.3244	8	12.6112	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		192.00	0	5.7620	0	34.1960	0	26.947	0	261.67	0	83.90	0	19.84	0	0.02	0	0.000114	0	1.34	0	1.6455	8	1.9059	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		190.00	0	5.7500	0	34.1890	0	26.943	0	263.24	0	84.38	0		8	0.02	0	0.000116	0	1.31	0	4.7866	8	4.7845	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		188.00	0	5.7590	0	34.1850	0	26.939	0	264.49	0	84.79	0		8	0.02	0	0.000112	0	1.31	0	1.7546	8	2.0053	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		186.00	0	5.8060	0	34.1840	0	26.932	0	265.43	0	85.19	0		8	0.03	0	0.000112	0	1.30	0	-10.4078	8	-9.1421	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		184.00	0	5.8270	0	34.1770	0	26.924	0	266.58	0	85.60	0		8	0.03	0	0.000113	0	1.28	0	-10.4077	8	-9.1418	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		182.00	0	5.8760	0	34.1720	0	26.914	0	267.73	0	86.06	0	18.44	0	0.05	0	0.000113	0	1.31	0	-10.3950	8	-9.1292	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		180.00	0	5.3030	0	34.0740	0	26.906	0	273.69	0	86.73	0		8	0.05	0	0.000118	0	1.26	0	-21.7407	8	-19.5343	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		178.00	0	4.8840	0	34.0050	0	26.900	0	281.31	0	88.22	0		8	0.06	0	0.000122	0	1.26	0	13.0374	8	12.3362	8
0508SoOcn	26	C	08/16/2015	01:53	24.012	-46.682		176.00	0	4.3950	0	33.9200	0	26.886	0	290.20	0	89.89	0		8	0.09	0	0.000182	0	1.24	0	24.9612	8	23.2588	8
