//0																									
//Oxygen, 1.07
//Nitrate, 1, 1, 0,0
//pH, 1, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		751.05	0	4.6223	0	34.2845	0	27.092	0	21.40	0	6.68	0		8	29.6917	8	27.6150	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		701.11	0	4.6393	0	34.2063	0	27.026	0	22.36	0	6.98	0		8	29.6763	8	27.5994	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		651.19	0	4.9533	0	34.1421	0	26.936	0	30.82	0	9.69	0		8	29.6351	8	27.5644	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		600.98	0	5.4427	0	34.1024	0	26.843	0	46.87	0	14.90	0		8	29.5853	8	27.5239	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		550.72	0	6.1227	0	34.0613	0	26.722	0	69.55	0	22.47	0		8	29.5268	8	27.4782	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		501.3	0	6.7869	0	34.0483	0	26.621	0	89.35	0	29.31	0		8	29.4642	8	27.4286	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		451.28	0	7.9369	0	34.038	0	26.447	0	129.47	0	43.61	0		8	29.3538	8	27.3420	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		401.58	0	9.1178	0	34.0697	0	26.29	0	166.39	0	57.57	0		8	29.2291	8	27.2430	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		380.85	0	9.6927	0	34.0826	0	26.207	0	174.41	0	61.12	0		8	29.1698	8	27.1961	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		361.45	0	10.4409	0	34.1037	0	26.097	0	169.06	0	60.23	0		8	29.1017	8	27.1439	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		350.84	0	10.7129	0	34.1095	0	26.055	0	190.46	0	68.26	0		8	29.0644	8	27.1133	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		341.08	0	10.8263	0	34.0872	0	26.016	0	185.54	0	66.65	0		8	29.0262	8	27.0795	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		331.26	0	11.1701	0	34.0913	0	25.958	0	181.15	0	65.55	0		8	28.9826	8	27.0442	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		321.34	0	11.3878	0	34.1006	0	25.926	0	184.25	0	66.99	0		8	28.9517	8	27.0187	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		311.48	0	11.9077	0	34.1196	0	25.846	0	189.93	0	69.83	0		8	28.9001	8	26.9787	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		301.49	0	12.3344	0	34.1431	0	25.785	0	198.49	0	73.65	0		8	28.8576	8	26.9456	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		290.36	0	12.6112	0	34.1537	0	25.74	0	201.48	0	75.20	0		8	28.8544	8	26.9463	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		281.1	0	13.1711	0	34.1904	0	25.661	0	203.51	0	76.86	0		8	28.8198	8	26.9225	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		271.54	0	13.8198	0	34.2481	0	25.579	0	200.30	0	76.69	0		8	28.7865	8	26.9012	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		261.32	0	14.4732	0	34.3198	0	25.503	0	200.41	0	77.79	0		8	28.7431	8	26.8707	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		251.3	0	15.1917	0	34.3912	0	25.409	0	198.91	0	78.37	0		8	28.6999	8	26.8414	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		241.24	0	16.2517	0	34.5519	0	25.308	0	196.88	0	79.29	0		8	28.6463	8	26.8077	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		231.36	0	16.8717	0	34.6435	0	25.243	0	197.52	0	80.56	0		8	28.6126	8	26.7857	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		220.62	0	17.6866	0	34.7714	0	25.158	0	198.49	0	82.29	0		8	28.5575	8	26.7470	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		210.75	0	18.3572	0	34.8901	0	25.094	0	199.88	0	83.99	0		8	28.5171	8	26.7197	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		200.72	0	18.8624	0	34.9917	0	25.055	0	202.34	0	85.89	0		8	28.4926	8	26.7046	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		191.25	0	19.3102	0	35.0684	0	25.006	0	203.51	0	87.15	0		8	28.4739	8	26.6939	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		181.31	0	19.7994	0	35.1615	0	24.959	0	205.65	0	88.92	0		8	28.4744	8	26.7015	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		170.85	0	20.3203	0	35.2672	0	24.912	0	209.51	0	91.51	0		8	28.4553	8	26.6915	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		160.96	0	20.6225	0	35.3094	0	24.867	0	213.47	0	93.78	0		8	28.4362	8	26.6784	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		151.11	0	21.0351	0	35.3846	0	24.819	0	217.21	0	96.19	0		8	28.4189	8	26.6685	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		141.37	0	21.1858	0	35.4115	0	24.801	0	223.10	0	99.08	0		8	28.4133	8	26.6653	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		131	0	21.1996	0	35.3883	0	24.778	0	224.59	0	99.75	0		8	28.3844	8	26.6387	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		121.78	0	21.2871	0	35.3912	0	24.756	0	224.17	0	99.72	0		8	28.3487	8	26.6070	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		111.17	0	21.4655	0	35.4139	0	24.726	0	223.95	0	99.96	0		8	28.2992	8	26.5640	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		101.43	0	21.7139	0	35.4175	0	24.66	0	225.45	0	101.08	0		8	28.2770	8	26.5471	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		96.77	0	21.795	0	35.4143	0	24.635	0	225.98	0	101.47	0		8	28.2847	8	26.5553	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		91.2	0	21.8944	0	35.4154	0	24.608	0	226.73	0	101.98	0		8	28.2979	8	26.5688	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		86.63	0	22.0479	0	35.4141	0	24.563	0	226.31	0	102.07	0		8	28.3026	8	26.5753	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		81.61	0	22.1328	0	35.4169	0	24.542	0	226.84	0	102.47	0		8	28.2892	8	26.5641	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		76.61	0	22.1801	0	35.4168	0	24.528	0	227.59	0	102.89	0		8	28.2986	8	26.5733	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		71.26	0	22.2646	0	35.4135	0	24.501	0	227.70	0	103.09	0		8	28.2143	8	26.4972	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		66.45	0	22.3199	0	35.4039	0	24.477	0	227.59	0	103.14	0		8	28.0958	8	26.3892	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		61.51	0	22.4067	0	35.4061	0	24.455	0	227.38	0	103.20	0		8	28.0127	8	26.3143	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		56.68	0	22.5593	0	35.3836	0	24.392	0	227.16	0	103.37	0		8	29.5276	8	27.7050	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		51.53	0	22.8445	0	35.2832	0	24.223	0	225.98	0	103.29	0		8	28.9036	8	27.1373	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		46.93	0	23.0828	0	35.0088	0	23.918	0	222.88	0	102.14	0		8	28.3727	8	26.6542	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		41.66	0	23.4343	0	34.9437	0	23.759	0	221.38	0	102.04	0		8	28.1277	8	26.4348	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		36.82	0	23.5534	0	34.8825	0	23.671	0	221.06	0	102.07	0		8	28.0350	8	26.3516	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		31.63	0	23.5864	0	34.8839	0	23.662	0	221.06	0	102.13	0		8	27.9813	8	26.3027	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		26.68	0	23.5977	0	34.8769	0	23.653	0	221.06	0	102.14	0		8	27.9310	8	26.2566	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		21.61	0	23.6563	0	34.8436	0	23.607	0	221.17	0	102.28	0		8	27.8881	8	26.2180	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		16.9	0	23.9298	0	34.7695	0	23.461	0	219.67	0	102.02	0		8	5.2223	8	5.4469	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		11.88	0	24.5723	0	34.6884	0	23.195	0	216.14	0	101.46	0		8	6.0839	8	6.2464	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948		7.9	0	24.632	0	34.6868	0	23.176	0	215.71	0	101.36	0		8	6.2045	8	6.3578	8
7672Hawaii	57	C	5/8/2013	21:08	211.621	22.948																			
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		1598.35	0	2.6978	0	34.5784	0	27.54	0	63.99	0	19.09	0		8	6.9083	8	6.7331	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		1498.72	0	2.8804	0	34.5657	0	27.512	0	59.60	0	17.86	0		8	6.9010	8	6.7256	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		1398.82	0	3.0847	0	34.5539	0	27.481	0	54.57	0	16.44	0		8	6.8866	8	6.7119	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		1299.23	0	3.2875	0	34.5435	0	27.452	0	49.86	0	15.09	0		8	6.8772	8	6.7028	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		1198.73	0	3.5359	0	34.5277	0	27.413	0	45.26	0	13.78	0		8	6.8694	8	6.6958	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		1097.9	0	3.7526	0	34.5082	0	27.374	0	41.84	0	12.81	0		8	6.8642	8	6.6907	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		999.78	0	4.0003	0	34.4772	0	27.321	0	37.24	0	11.47	0		8	6.8528	8	6.6805	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		950.45	0	4.1196	0	34.4691	0	27.301	0	34.88	0	10.77	0		8	6.8397	8	6.6686	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		900.78	0	4.2731	0	34.4495	0	27.268	0	31.89	0	9.88	0		8	6.8317	8	6.6617	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		851.17	0	4.4143	0	34.421	0	27.229	0	28.78	0	8.95	0		8	6.8212	8	6.6524	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		801.61	0	4.5387	0	34.3778	0	27.179	0	25.25	0	7.87	0		8	6.8074	8	6.6399	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		751.21	0	4.5874	0	34.2962	0	27.106	0	21.72	0	6.78	0		8	6.7807	8	6.6144	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		701.27	0	4.5955	0	34.2146	0	27.038	0	20.44	0	6.37	0		8	6.7649	8	6.5984	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		650.93	0	4.9132	0	34.1512	0	26.948	0	29.32	0	9.21	0		8	6.7810	8	6.6160	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		601.54	0	5.4344	0	34.0858	0	26.83	0	50.50	0	16.06	0		8	6.8176	8	6.6551	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		550.94	0	6.0166	0	34.0449	0	26.722	0	68.16	0	21.96	0		8	6.8665	8	6.7065	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		501.76	0	6.9954	0	34.0379	0	26.583	0	100.58	0	33.16	0		8	6.9366	8	6.7830	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		451.42	0	8.071	0	34.0468	0	26.434	0	135.03	0	45.63	0		8	7.0162	8	6.8695	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		400.98	0	9.1465	0	34.0733	0	26.288	0	162.85	0	56.38	0		8	7.0897	8	6.9505	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		381.5	0	9.5945	0	34.0774	0	26.219	0	168.63	0	58.97	0		8	7.1060	8	6.9713	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		360.8	0	10.3136	0	34.0855	0	26.104	0	176.76	0	62.79	0		8	7.1311	8	7.0040	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		350.82	0	10.5281	0	34.094	0	26.074	0	180.83	0	64.54	0		8	7.1431	8	7.0177	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		341.34	0	10.8103	0	34.0991	0	26.029	0	183.93	0	66.05	0		8	7.1501	8	7.0279	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		331.19	0	11.1576	0	34.1129	0	25.978	0	189.93	0	68.72	0		8	7.1720	8	7.0527	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		321.54	0	11.564	0	34.1069	0	25.899	0	192.17	0	70.14	0		8	7.1684	8	7.0549	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		311.26	0	12.1275	0	34.1282	0	25.812	0	190.46	0	70.35	0		8	7.1878	8	7.0805	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		301.04	0	12.3951	0	34.146	0	25.776	0	196.88	0	73.14	0		8	7.1939	8	7.0897	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		291.44	0	12.9622	0	34.2146	0	25.723	0	199.56	0	75.05	0		8	7.2141	8	7.1162	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		281.37	0	13.3887	0	34.2256	0	25.647	0	199.88	0	75.84	0		8	7.2172	8	7.1249	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		271.47	0	13.6649	0	34.243	0	25.606	0	198.81	0	75.87	0		8	7.2228	8	7.1339	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		261.21	0	14.2264	0	34.3117	0	25.548	0	199.77	0	77.15	0		8	7.2315	8	7.1497	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		251.13	0	14.9259	0	34.401	0	25.475	0	199.23	0	78.08	0		8	7.2402	8	7.1677	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		241.46	0	15.7457	0	34.4914	0	25.371	0	198.70	0	79.20	0		8	7.2455	8	7.1843	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		231.56	0	16.9864	0	34.6694	0	25.238	0	198.38	0	81.10	0		8	7.2595	8	7.2154	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		221.42	0	17.9626	0	34.8297	0	25.14	0	198.91	0	82.93	0		8	7.2706	8	7.2398	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		211.14	0	18.7931	0	34.9914	0	25.072	0	204.48	0	86.68	0		8	7.2834	8	7.2638	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		200.66	0	19.3166	0	35.1006	0	25.032	0	208.54	0	89.34	0		8	7.2936	8	7.2807	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		191.24	0	19.7799	0	35.2025	0	24.999	0	212.18	0	91.73	0		8	7.3009	8	7.2941	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		180.99	0	20.0911	0	35.2788	0	24.982	0	214.54	0	93.32	0		8	7.3130	8	7.3096	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		171.22	0	20.3461	0	35.3147	0	24.945	0	218.92	0	95.70	0		8	7.3189	8	7.3186	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		161.37	0	20.6126	0	35.3544	0	24.908	0	222.03	0	97.55	0		8	7.3227	8	7.3258	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		150.92	0	20.9379	0	35.3954	0	24.855	0	221.06	0	97.73	0		8	7.3285	8	7.3357	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		140.96	0	21.026	0	35.4	0	24.835	0	226.63	0	100.35	0		8	7.3321	8	7.3400	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		130.41	0	21.3725	0	35.4241	0	24.761	0	225.98	0	100.71	0		8	7.3325	8	7.3453	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		121	0	21.4854	0	35.4262	0	24.731	0	223.95	0	100.00	0		8	7.3352	8	7.3493	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		111.05	0	21.6068	0	35.4195	0	24.692	0	224.38	0	100.41	0		8	7.3354	8	7.3510	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		101.38	0	21.7315	0	35.4202	0	24.658	0	224.91	0	100.88	0		8	7.3363	8	7.3534	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		96.35	0	21.7981	0	35.4138	0	24.633	0	225.45	0	101.23	0		8	7.3370	8	7.3548	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		91.42	0	21.8657	0	35.4102	0	24.611	0	225.45	0	101.35	0		8	7.3373	8	7.3561	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		86.48	0	21.876	0	35.4102	0	24.608	0	225.77	0	101.51	0		8	7.3393	8	7.3579	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		81.51	0	21.9463	0	35.4092	0	24.588	0	226.31	0	101.88	0		8	7.3393	8	7.3587	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		76.66	0	22.0067	0	35.4052	0	24.567	0	226.73	0	102.18	0		8	7.3407	8	7.3609	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		70.78	0	22.1843	0	35.4169	0	24.527	0	227.16	0	102.71	0		8	7.3388	8	7.3616	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		66.39	0	22.3561	0	35.4071	0	24.47	0	227.38	0	103.11	0		8	7.3386	8	7.3640	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		61.37	0	22.664	0	35.4152	0	24.388	0	226.41	0	103.24	0		8	7.3362	8	7.3663	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		56.28	0	23.0322	0	35.3977	0	24.267	0	224.59	0	103.06	0		8	7.3316	8	7.3676	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		51.61	0	23.2844	0	35.3898	0	24.186	0	223.42	0	102.97	0		8	7.3296	8	7.3695	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		46.43	0	23.433	0	35.3602	0	24.117	0	222.35	0	102.73	0		8	7.3290	8	7.3711	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		41.83	0	23.5154	0	35.2652	0	24.011	0	221.92	0	102.62	0		8	7.3304	8	7.3735	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		36.88	0	23.6625	0	35.1003	0	23.825	0	220.74	0	102.24	0		8	7.3334	8	7.3784	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		31.76	0	23.8312	0	35.0542	0	23.735	0	220.21	0	102.27	0		8	7.3350	8	7.3823	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		26.75	0	23.9359	0	35.0151	0	23.67	0	219.67	0	102.18	0		8	7.3350	8	7.3838	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		21.45	0	24.1088	0	34.9546	0	23.566	0	219.03	0	102.15	0		8	7.3359	8	7.3871	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		16.75	0	24.1813	0	34.9206	0	23.515	0	218.39	0	101.96	0		8	7.3365	8	7.3886	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		11.73	0	24.2576	0	34.9172	0	23.488	0	217.85	0	101.84	0		8	7.3388	8	7.3918	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074		7.55	0	24.2844	0	34.9204	0	23.483	0	218.07	0	101.99	0		8	7.3402	8	7.3934	8
7672Hawaii	58	C	5/14/2013	3:11	211.746	23.074																			
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		1598.44	0	2.6708	0	34.5787	0	27.543	0	64.63	0	19.27	0		8	7.1399	8	6.9449	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		1499.57	0	2.8519	0	34.5669	0	27.515	0	60.46	0	18.11	0		8	7.1309	8	6.9359	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		1398.27	0	3.0396	0	34.5559	0	27.488	0	55.43	0	16.68	0		8	7.1223	8	6.9273	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		1299.54	0	3.2739	0	34.5458	0	27.455	0	50.08	0	15.15	0		8	7.1109	8	6.9168	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		1199.17	0	3.5601	0	34.5279	0	27.411	0	44.94	0	13.69	0		8	7.0987	8	6.9063	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		1098.7	0	3.7853	0	34.5088	0	27.371	0	41.62	0	12.75	0		8	7.0922	8	6.9002	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		999.82	0	3.9724	0	34.4783	0	27.325	0	37.56	0	11.56	0		8	7.0802	8	6.8886	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		949.65	0	4.1491	0	34.4614	0	27.292	0	34.24	0	10.58	0		8	7.0657	8	6.8760	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		901	0	4.3109	0	34.4418	0	27.257	0	31.24	0	9.69	0		8	7.0556	8	6.8675	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		850.91	0	4.395	0	34.4017	0	27.215	0	27.18	0	8.45	0		8	7.0421	8	6.8547	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		801.23	0	4.5474	0	34.3736	0	27.174	0	24.93	0	7.77	0		8	7.0323	8	6.8462	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		751.07	0	4.5665	0	34.298	0	27.11	0	22.04	0	6.87	0		8	7.0089	8	6.8233	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		701.41	0	4.6279	0	34.2034	0	27.025	0	21.40	0	6.68	0		8	6.9905	8	6.8057	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		651.58	0	4.964	0	34.1439	0	26.936	0	31.35	0	9.86	0		8	7.0078	8	6.8246	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		601.39	0	5.4364	0	34.0927	0	26.836	0	48.26	0	15.34	0		8	7.0421	8	6.8609	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		551.41	0	5.9775	0	34.0485	0	26.73	0	68.16	0	21.94	0		8	7.0807	8	6.9023	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		501.65	0	6.8169	0	34.0372	0	26.608	0	95.55	0	31.37	0		8	7.1422	8	6.9689	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		450.98	0	7.6581	0	34.0396	0	26.489	0	122.09	0	40.87	0		8	7.2108	8	7.0420	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		401.42	0	8.7472	0	34.0605	0	26.341	0	156.76	0	53.78	0		8	7.2939	8	7.1320	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		381.01	0	9.2955	0	34.0755	0	26.266	0	168.63	0	58.58	0		8	7.3233	8	7.1661	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		360.09	0	10.0297	0	34.0863	0	26.153	0	178.90	0	63.16	0		8	7.3479	8	7.1985	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		350.92	0	10.177	0	34.0863	0	26.128	0	179.44	0	63.55	0		8	7.3507	8	7.2029	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		341.32	0	10.412	0	34.0938	0	26.094	0	181.69	0	64.68	0		8	7.3588	8	7.2134	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		331.11	0	10.8996	0	34.1006	0	26.014	0	182.65	0	65.72	0		8	7.3715	8	7.2318	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		320.87	0	11.121	0	34.1073	0	25.98	0	187.04	0	67.62	0		8	7.3844	8	7.2465	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		310.94	0	11.2934	0	34.1008	0	25.944	0	191.64	0	69.54	0		8	7.3796	8	7.2442	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		301.22	0	11.6287	0	34.1157	0	25.895	0	190.25	0	69.53	0		8	7.3984	8	7.2660	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		291.78	0	12.2372	0	34.1722	0	25.828	0	192.81	0	71.41	0		8	7.4076	8	7.2830	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		281.29	0	12.884	0	34.2301	0	25.751	0	196.45	0	73.77	0		8	7.4274	8	7.3103	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		271.71	0	13.3449	0	34.2656	0	25.69	0	199.98	0	75.83	0		8	7.4366	8	7.3251	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		261.07	0	14.0262	0	34.3079	0	25.586	0	198.81	0	76.47	0		8	7.4422	8	7.3399	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		251.57	0	14.5845	0	34.363	0	25.516	0	197.42	0	76.82	0		8	7.4482	8	7.3533	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		241.47	0	15.1592	0	34.4163	0	25.437	0	197.20	0	77.65	0		8	7.4511	8	7.3642	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		231.65	0	15.8053	0	34.4941	0	25.36	0	196.45	0	78.39	0		8	7.4572	8	7.3790	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		219.07	0	16.7925	0	34.6398	0	25.258	0	197.42	0	80.39	0		8	7.4664	8	7.4017	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		210.9	0	17.2805	0	34.712	0	25.204	0	198.06	0	81.45	0		8	7.4721	8	7.4140	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		201.7	0	18.0467	0	34.8379	0	25.126	0	198.70	0	82.98	0		8	7.4802	8	7.4326	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		191.32	0	19.1601	0	35.068	0	25.044	0	204.91	0	87.50	0		8	7.5089	8	7.4754	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		181.1	0	19.5363	0	35.1696	0	25.034	0	215.28	0	92.64	0		8	7.5167	8	7.4878	8
7672Hawaii	59	C	5/19/2013	9:44	211.786	23.108		171.21	0	19.9486	0	35.2409	0	24.987	0	215.18	0	93.34	0		8	7.5152	8	7.4925	8
