//0																					
//Oxygen, 0.96
//Nitrate, 1, 1, -2.5, 1.9
//Nitrate, 51, 1, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   751.34	0	 11.3382	0	35.4602	0	27.074	0	159.46	0	58.41	0	20.07	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   701.45	0	 12.6424	0	35.6266	0	26.972	0	161.09	0	60.72	0	17.39	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   651.63	0	 13.8567	0	35.8182	0	26.894	0	175.39	0	67.86	0	13.98	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   601.47	0	 14.9980	0	36.0037	0	26.813	0	180.48	0	71.53	0	11.49	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   551.10	0	 15.7388	0	36.1307	0	26.76	0	184.22	0	74.16	0	9.97	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   501.65	0	 16.5030	0	36.2684	0	26.706	0	191.14	0	78.16	0	8.47	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   450.67	0	 17.2225	0	36.4071	0	26.657	0	198.82	0	82.51	0	6.26	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   401.15	0	 17.7262	0	36.4985	0	26.616	0	202.56	0	84.92	0	5.22	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   381.63	0	 17.8816	0	36.5206	0	26.597	0	202.27	0	85.06	0	5.12	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   361.11	0	 18.0057	0	36.5403	0	26.584	0	202.66	0	85.44	0	4.83	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   351.49	0	 18.0533	0	36.5469	0	26.578	0	202.85	0	85.60	0	4.87	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   340.89	0	 18.1062	0	36.5484	0	26.567	0	203.14	0	85.81	0	4.55	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   330.52	0	 18.1453	0	36.5484	0	26.557	0	204.67	0	86.52	0	4.29	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   321.39	0	 18.1858	0	36.5520	0	26.55	0	205.54	0	86.95	0	4.39	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   311.23	0	 18.2384	0	36.5526	0	26.538	0	206.11	0	87.28	0	4.03	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   301.20	0	 18.2766	0	36.5494	0	26.526	0	211.68	0	89.70	0	3.18	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   291.32	0	 18.3073	0	36.5487	0	26.518	0	217.63	0	92.28	0	2.80	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   281.66	0	 18.3212	0	36.5472	0	26.513	0	222.82	0	94.50	0	2.36	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   270.91	0	 18.3346	0	36.5473	0	26.51	0	225.79	0	95.79	0	2.23	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   261.35	0	 18.3579	0	36.5499	0	26.507	0	226.46	0	96.12	0	2.18	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   250.91	0	 18.3735	0	36.5501	0	26.503	0	226.66	0	96.23	0	2.22	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   240.89	0	 18.3840	0	36.5493	0	26.5	0	227.33	0	96.53	0	2.21	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   231.08	0	 18.3957	0	36.5487	0	26.496	0	227.62	0	96.67	0	2.16	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   221.31	0	 18.4070	0	36.5484	0	26.493	0	227.62	0	96.69	0	2.20	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   211.72	0	 18.4309	0	36.5522	0	26.491	0	225.50	0	95.84	0	2.52	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   201.31	0	 18.4601	0	36.5552	0	26.486	0	221.66	0	94.26	0	2.76	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   190.87	0	 18.4771	0	36.5531	0	26.48	0	221.76	0	94.33	0	2.38	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   181.56	0	 18.5035	0	36.5524	0	26.473	0	223.39	0	95.07	0	2.35	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   171.26	0	 18.5212	0	36.5533	0	26.469	0	224.35	0	95.51	0	2.16	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   161.05	0	 18.5468	0	36.5539	0	26.464	0	224.93	0	95.81	0	2.22	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   151.38	0	 18.5899	0	36.5597	0	26.458	0	224.83	0	95.85	0	2.19	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   141.22	0	 18.6363	0	36.5601	0	26.447	0	224.83	0	95.93	0	2.15	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   131.45	0	 18.6698	0	36.5604	0	26.439	0	226.08	0	96.52	0	2.10	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   120.97	0	 18.7364	0	36.5668	0	26.428	0	222.91	0	95.29	0	2.43	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   111.60	0	 18.8015	0	36.5603	0	26.406	0	226.85	0	97.09	0	1.79	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		   100.99	0	 18.8792	0	36.5696	0	26.394	0	225.12	0	96.49	0	1.82	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    96.31	0	 18.9088	0	36.5676	0	26.385	0	225.22	0	96.59	0	1.61	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    90.81	0	 18.9799	0	36.5719	0	26.371	0	225.60	0	96.88	0	1.75	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    86.19	0	 19.0214	0	36.5731	0	26.362	0	224.93	0	96.67	0	1.54	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    81.49	0	 19.0616	0	36.5756	0	26.354	0	225.22	0	96.87	0	1.12	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    75.66	0	 19.1434	0	36.5749	0	26.333	0	227.71	0	98.09	0	1.14	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    70.68	0	 19.2111	0	36.5756	0	26.316	0	231.65	0	99.91	0	0.49	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    66.10	0	 19.2562	0	36.5750	0	26.304	0	234.53	0	101.24	0	0.34	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    61.58	0	 19.3217	0	36.5748	0	26.287	0	237.31	0	102.56	0	0.38	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    56.16	0	 19.4286	0	36.5756	0	26.261	0	240.10	0	103.97	0	0.52	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    50.82	0	 19.5885	0	36.5731	0	26.218	0	244.61	0	106.24	0	0.89	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    46.68	0	 19.7514	0	36.5726	0	26.175	0	245.57	0	106.98	0	0.69	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    41.14	0	 20.4469	0	36.5799	0	25.999	0	244.80	0	108.01	0	0.97	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    36.73	0	 20.9314	0	36.5613	0	25.854	0	238.27	0	106.05	0	1.10	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    31.58	0	 20.9735	0	36.5592	0	25.841	0	235.49	0	104.89	0	0.31	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    26.61	0	 21.0532	0	36.5620	0	25.821	0	235.01	0	104.83	0	0.48	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    21.65	0	 21.1452	0	36.5653	0	25.799	0	234.53	0	104.79	0	0.57	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    16.75	0	 21.2871	0	36.5674	0	25.762	0	234.05	0	104.84	0	0.59	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		    11.64	0	 21.3461	0	36.5634	0	25.743	0	233.95	0	104.91	0	0.35	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407		     7.73	0	 21.4041	0	36.5609	0	25.725	0	233.86	0	104.97	0	0.58	0
0069Bermuda	 35	C	05/24/2013	16:14	296.079	 33.407																	
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   997.68	0	  6.8214	0	35.1002	0	27.486	0	207.17	0	68.50	0	21.74	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   950.55	0	  7.3413	0	35.1193	0	27.43	0	195.36	0	65.38	0	22.27	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   901.73	0	  8.3013	0	35.1733	0	27.334	0	175.39	0	60.01	0	23.59	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   851.40	0	  9.4661	0	35.2573	0	27.223	0	163.01	0	57.27	0	22.83	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   801.60	0	 10.4637	0	35.3454	0	27.131	0	155.81	0	55.98	0	22.27	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   751.39	0	 11.6815	0	35.5033	0	27.048	0	159.94	0	59.03	0	19.35	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   701.45	0	 12.9954	0	35.6882	0	26.956	0	167.90	0	63.77	0	16.20	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   651.24	0	 14.0236	0	35.8435	0	26.881	0	173.95	0	67.54	0	13.98	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   601.00	0	 15.0303	0	36.0098	0	26.811	0	181.82	0	72.12	0	11.31	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   550.87	0	 15.8870	0	36.1549	0	26.748	0	184.61	0	74.54	0	10.10	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   501.09	0	 16.7360	0	36.3197	0	26.696	0	192.67	0	79.17	0	7.75	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   450.94	0	 17.3506	0	36.4273	0	26.644	0	199.39	0	82.96	0	6.21	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   400.93	0	 17.7437	0	36.4945	0	26.608	0	202.27	0	84.83	0	5.36	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   380.67	0	 17.8557	0	36.5128	0	26.597	0	202.56	0	85.14	0	5.17	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   361.09	0	 17.9703	0	36.5329	0	26.586	0	203.04	0	85.54	0	4.85	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   351.32	0	 18.0286	0	36.5389	0	26.577	0	203.33	0	85.76	0	4.55	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   341.42	0	 18.0881	0	36.5451	0	26.568	0	204.77	0	86.46	0	4.58	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   331.54	0	 18.1422	0	36.5481	0	26.558	0	205.44	0	86.84	0	4.24	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   320.53	0	 18.1861	0	36.5509	0	26.549	0	206.11	0	87.20	0	3.99	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   310.95	0	 18.2141	0	36.5497	0	26.542	0	207.94	0	88.01	0	3.89	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   300.74	0	 18.2682	0	36.5515	0	26.53	0	212.54	0	90.06	0	3.38	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   290.80	0	 18.2974	0	36.5485	0	26.52	0	217.44	0	92.18	0	3.24	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   281.12	0	 18.3373	0	36.5482	0	26.51	0	221.09	0	93.80	0	2.46	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   270.72	0	 18.3457	0	36.5471	0	26.507	0	226.18	0	95.97	0	2.19	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   261.56	0	 18.3606	0	36.5497	0	26.506	0	226.46	0	96.12	0	2.41	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   251.60	0	 18.3654	0	36.5472	0	26.502	0	228.38	0	96.94	0	2.07	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   241.68	0	 18.3830	0	36.5483	0	26.499	0	227.33	0	96.53	0	2.05	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   230.86	0	 18.4073	0	36.5506	0	26.495	0	226.75	0	96.33	0	2.06	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   221.12	0	 18.4187	0	36.5497	0	26.492	0	227.52	0	96.67	0	2.08	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   211.59	0	 18.4421	0	36.5492	0	26.485	0	226.46	0	96.27	0	2.21	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   201.23	0	 18.4670	0	36.5508	0	26.481	0	226.37	0	96.27	0	2.40	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   190.75	0	 18.4853	0	36.5493	0	26.475	0	224.93	0	95.69	0	2.20	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   181.02	0	 18.4966	0	36.5472	0	26.47	0	226.94	0	96.57	0	2.25	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   171.00	0	 18.5202	0	36.5476	0	26.465	0	227.52	0	96.86	0	2.02	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   161.54	0	 18.5708	0	36.5586	0	26.462	0	226.08	0	96.34	0	2.54	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   151.09	0	 18.6020	0	36.5576	0	26.453	0	225.70	0	96.23	0	2.33	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   141.54	0	 18.6637	0	36.5622	0	26.442	0	225.31	0	96.18	0	2.15	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   131.56	0	 18.7485	0	36.5695	0	26.427	0	222.72	0	95.23	0	2.41	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   121.19	0	 18.7997	0	36.5711	0	26.416	0	221.76	0	94.91	0	2.26	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   111.33	0	 18.8786	0	36.5712	0	26.396	0	221.76	0	95.05	0	1.92	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		   101.16	0	 18.9423	0	36.5655	0	26.375	0	226.75	0	97.31	0	1.35	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    96.23	0	 18.9959	0	36.5699	0	26.365	0	227.14	0	97.57	0	1.51	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    91.30	0	 19.0841	0	36.5760	0	26.348	0	227.14	0	97.73	0	1.18	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    86.72	0	 19.1817	0	36.5786	0	26.326	0	229.63	0	98.99	0	0.90	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    81.75	0	 19.2688	0	36.5819	0	26.307	0	231.84	0	100.11	0	0.56	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    76.56	0	 19.3319	0	36.5811	0	26.29	0	236.06	0	102.05	0	0.48	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    71.75	0	 19.4227	0	36.5817	0	26.267	0	239.04	0	103.51	0	0.63	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    66.54	0	 19.4788	0	36.5927	0	26.262	0	239.33	0	103.75	0	0.38	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    61.47	0	 19.6886	0	36.5757	0	26.194	0	241.92	0	105.27	0	0.55	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    56.56	0	 19.7373	0	36.5550	0	26.164	0	244.51	0	106.48	0	0.74	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    51.61	0	 19.8028	0	36.5461	0	26.139	0	245.76	0	107.14	0	0.56	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    46.58	0	 20.0145	0	36.5519	0	26.089	0	245.38	0	107.40	0	0.30	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    41.70	0	 20.4425	0	36.5700	0	25.992	0	243.94	0	107.62	0	0.93	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    36.83	0	 20.9062	0	36.5762	0	25.873	0	239.62	0	106.61	0	0.75	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    31.57	0	 21.0982	0	36.5870	0	25.831	0	236.74	0	105.70	0	0.57	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    26.47	0	 21.3771	0	36.5994	0	25.765	0	235.30	0	105.59	0	0.50	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    21.47	0	 21.7566	0	36.6227	0	25.68	0	233.38	0	105.46	0	0.63	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    16.81	0	 21.9665	0	36.6122	0	25.613	0	231.55	0	105.02	0	0.55	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		    11.87	0	 21.9818	0	36.6134	0	25.609	0	231.17	0	104.87	0	0.38	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427		     7.43	0	 22.0336	0	36.6158	0	25.597	0	231.26	0	105.01	0	0.26	0
0069Bermuda	 36	C	05/29/2013	20:00	296.165	 33.427																	
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   997.92	0	  6.9157	0	35.1034	0	27.476	0	204.29	0	67.69	0	21.84	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   951.38	0	  7.6616	0	35.1345	0	27.396	0	187.68	0	63.28	0	22.89	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   901.24	0	  8.3559	0	35.1766	0	27.329	0	174.05	0	59.62	0	23.27	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   850.74	0	  9.1932	0	35.2155	0	27.232	0	164.45	0	57.41	0	23.59	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   801.58	0	 10.1909	0	35.3123	0	27.149	0	154.85	0	55.29	0	22.49	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   751.59	0	 11.3850	0	35.4580	0	27.063	0	156.77	0	57.49	0	20.43	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   701.19	0	 12.7899	0	35.6587	0	26.971	0	165.79	0	62.69	0	17.09	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   650.60	0	 13.9189	0	35.8217	0	26.884	0	169.25	0	65.57	0	14.75	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   601.55	0	 14.9636	0	35.9935	0	26.812	0	177.12	0	70.15	0	12.07	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   551.26	0	 15.8701	0	36.1582	0	26.754	0	184.13	0	74.32	0	9.94	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   501.36	0	 16.6832	0	36.3057	0	26.696	0	191.90	0	78.77	0	8.01	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   450.91	0	 17.2435	0	36.4138	0	26.658	0	198.53	0	82.43	0	6.62	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   400.70	0	 17.6087	0	36.4762	0	26.625	0	201.60	0	84.32	0	5.69	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   381.34	0	 17.7386	0	36.4997	0	26.614	0	202.27	0	84.82	0	5.54	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   360.88	0	 17.8677	0	36.5262	0	26.605	0	203.23	0	85.45	0	5.26	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   351.30	0	 17.9274	0	36.5341	0	26.598	0	203.33	0	85.59	0	5.21	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   341.02	0	 17.9568	0	36.5389	0	26.595	0	203.33	0	85.64	0	5.04	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   331.16	0	 17.9863	0	36.5393	0	26.588	0	202.94	0	85.53	0	4.84	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   321.04	0	 18.0288	0	36.5463	0	26.584	0	202.85	0	85.56	0	4.85	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   310.47	0	 18.0663	0	36.5508	0	26.578	0	202.94	0	85.66	0	4.92	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   300.91	0	 18.1029	0	36.5527	0	26.571	0	204.10	0	86.21	0	4.79	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   290.57	0	 18.1841	0	36.5566	0	26.555	0	205.44	0	86.91	0	4.36	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   281.67	0	 18.2312	0	36.5596	0	26.546	0	206.59	0	87.48	0	4.28	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   270.88	0	 18.2773	0	36.5569	0	26.532	0	213.50	0	90.48	0	3.25	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   261.41	0	 18.3145	0	36.5545	0	26.521	0	219.46	0	93.07	0	2.59	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   251.01	0	 18.3319	0	36.5542	0	26.517	0	222.82	0	94.52	0	2.51	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   240.94	0	 18.3363	0	36.5498	0	26.512	0	224.35	0	95.18	0	2.60	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   230.98	0	 18.3666	0	36.5534	0	26.507	0	225.22	0	95.60	0	2.58	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   221.20	0	 18.4025	0	36.5560	0	26.501	0	223.20	0	94.81	0	2.61	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   211.22	0	 18.4355	0	36.5592	0	26.495	0	223.39	0	94.96	0	2.63	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   201.29	0	 18.4507	0	36.5592	0	26.492	0	222.72	0	94.70	0	2.57	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   191.29	0	 18.4713	0	36.5588	0	26.486	0	222.72	0	94.73	0	2.46	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   181.71	0	 18.5044	0	36.5601	0	26.479	0	222.43	0	94.67	0	2.47	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   170.89	0	 18.5629	0	36.5646	0	26.469	0	216.10	0	92.08	0	2.94	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   160.92	0	 18.5988	0	36.5629	0	26.458	0	217.54	0	92.75	0	2.49	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   151.74	0	 18.6357	0	36.5617	0	26.448	0	220.99	0	94.29	0	2.37	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   141.00	0	 18.6920	0	36.5632	0	26.436	0	221.95	0	94.80	0	2.41	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   130.90	0	 18.7509	0	36.5643	0	26.422	0	222.24	0	95.03	0	2.07	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   120.66	0	 18.8096	0	36.5666	0	26.409	0	222.82	0	95.38	0	1.78	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   111.05	0	 18.8781	0	36.5696	0	26.395	0	223.87	0	95.96	0	1.56	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		   100.43	0	 19.0091	0	36.5743	0	26.366	0	225.60	0	96.94	0	0.98	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    95.90	0	 19.0911	0	36.5713	0	26.343	0	228.58	0	98.36	0	0.55	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    91.39	0	 19.1760	0	36.5633	0	26.314	0	235.97	0	101.70	0	0.53	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    85.58	0	 19.2904	0	36.5648	0	26.287	0	240.96	0	104.07	0	0.66	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    81.13	0	 19.3416	0	36.5669	0	26.275	0	243.55	0	105.29	0	0.70	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    75.10	0	 19.4629	0	36.5701	0	26.247	0	245.57	0	106.41	0	0.64	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    70.79	0	 19.5576	0	36.5696	0	26.223	0	246.14	0	106.84	0	0.50	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    65.58	0	 19.7358	0	36.5690	0	26.176	0	246.62	0	107.40	0	0.73	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    60.72	0	 19.9683	0	36.5632	0	26.111	0	247.58	0	108.28	0	0.85	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    56.51	0	 20.2842	0	36.5971	0	26.057	0	246.43	0	108.42	0	0.85	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    51.26	0	 20.4697	0	36.6160	0	26.024	0	242.88	0	107.23	0	0.72	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    46.82	0	 20.7836	0	36.6221	0	25.945	0	240.58	0	106.83	0	0.90	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    41.93	0	 22.0425	0	36.6444	0	25.619	0	233.38	0	106.01	0	1.91	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    36.48	0	 22.1589	0	36.6583	0	25.598	0	231.65	0	105.45	0	0.35	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    31.42	0	 22.2383	0	36.6748	0	25.59	0	230.98	0	105.30	0	0.38	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    26.13	0	 22.3027	0	36.6730	0	25.57	0	230.69	0	105.29	0	0.37	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    21.25	0	 22.4194	0	36.6757	0	25.539	0	230.21	0	105.29	0	0.42	0
0069Bermuda	 37	C	06/03/2013	23:52	296.219	 33.523		    16.61	0	 22.5185	0	36.6770	0	25.512	0	230.02	0	105.38	0	0.60	0
