//0																						
//Oxygen, 1.11
//Nitrate, 1, 1, 0.8, -.5
//Nitrate, 182, 1, -2, 1
//Nitrate, 263, 1, -1, 1
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		901.3	0	7.2694	0	35.1043	0	27.427	0	180.71	0	60.37	0	24.64	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		850.82	0	7.7839	0	35.126	0	27.372	0	165.06	0	55.80	0	26.27	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		801.38	0	8.4534	0	35.1686	0	27.308	0	155.96	0	53.54	0	25.59	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		751.67	0	9.4148	0	35.2351	0	27.213	0	147.52	0	51.76	0	25.02	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		701.24	0	10.5127	0	35.3521	0	27.128	0	141.53	0	50.90	0	23.69	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		651.27	0	12.8296	0	35.6467	0	26.953	0	150.18	0	56.83	0	18.84	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		601.07	0	13.8739	0	35.8154	0	26.888	0	156.95	0	60.75	0	16.05	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		551.6	0	15.0347	0	35.9954	0	26.798	0	163.17	0	64.72	0	13.32	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		501.51	0	16.1881	0	36.2136	0	26.73	0	179.38	0	72.88	0	9.94	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		451.66	0	16.9903	0	36.374	0	26.683	0	193.36	0	79.87	0	7.53	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		401.32	0	17.3553	0	36.4422	0	26.656	0	199.25	0	82.92	0	6.74	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		380.84	0	17.4762	0	36.4623	0	26.644	0	199.91	0	83.40	0	6.43	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		360.88	0	17.5861	0	36.4796	0	26.633	0	200.36	0	83.76	0	6.41	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		351.38	0	17.6465	0	36.4888	0	26.627	0	200.36	0	83.87	0	6.22	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		341.48	0	17.7157	0	36.4984	0	26.618	0	200.36	0	83.98	0	5.88	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		331.26	0	17.7907	0	36.5092	0	26.609	0	200.24	0	84.06	0	5.66	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		321.68	0	17.8415	0	36.517	0	26.604	0	200.58	0	84.29	0	5.67	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		309.13	0	17.9001	0	36.5258	0	26.597	0	200.91	0	84.52	0	5.77	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		301.25	0	17.9334	0	36.5309	0	26.594	0	200.91	0	84.58	0	5.30	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		291.42	0	18.0124	0	36.5411	0	26.583	0	201.35	0	84.90	0	5.37	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		281.48	0	18.0777	0	36.5514	0	26.576	0	201.91	0	85.24	0	5.01	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		270.86	0	18.1258	0	36.5578	0	26.57	0	202.13	0	85.42	0	5.02	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		261.15	0	18.1378	0	36.5545	0	26.564	0	202.24	0	85.48	0	5.13	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		251.22	0	18.1917	0	36.5632	0	26.559	0	202.02	0	85.48	0	4.96	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		240.73	0	18.2427	0	36.5684	0	26.551	0	201.91	0	85.52	0	4.81	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		230.91	0	18.2892	0	36.5734	0	26.543	0	201.58	0	85.45	0	4.76	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		221.3	0	18.3557	0	36.5783	0	26.531	0	201.35	0	85.47	0	4.84	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		211.56	0	18.4263	0	36.5833	0	26.518	0	200.80	0	85.35	0	4.06	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		201.42	0	18.4888	0	36.5873	0	26.506	0	200.36	0	85.26	0	4.00	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		191.63	0	18.6012	0	36.5942	0	26.484	0	199.36	0	85.02	0	4.22	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		181.61	0	18.77	0	36.6054	0	26.452	0	198.25	0	84.82	0	4.00	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		170.17	0	18.9299	0	36.6175	0	26.422	0	197.03	0	84.56	0	3.86	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		160.66	0	19.2224	0	36.6324	0	26.362	0	196.03	0	84.59	0	3.85	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		150.98	0	19.3269	0	36.6416	0	26.343	0	195.36	0	84.47	0	4.16	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		141.3	0	19.5447	0	36.6469	0	26.292	0	194.92	0	84.63	0	3.86	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		131.19	0	19.9295	0	36.6582	0	26.202	0	194.25	0	84.94	0	3.15	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		121.49	0	20.2098	0	36.671	0	26.14	0	194.81	0	85.63	0	2.72	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		111.64	0	20.8374	0	36.679	0	25.98	0	197.36	0	87.75	0	2.13	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		101.86	0	21.5616	0	36.6752	0	25.779	0	195.58	0	88.10	0	2.42	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		96.84	0	22.5334	0	36.6016	0	25.443	0	202.24	0	92.64	0	1.49	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		91.72	0	22.714	0	36.5722	0	25.366	0	208.57	0	95.83	0	1.50	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		86.79	0	22.7309	0	36.5697	0	25.359	0	210.46	0	96.72	0	1.40	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		80.17	0	22.7291	0	36.5701	0	25.36	0	212.12	0	97.48	0	1.84	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		76.36	0	22.7281	0	36.5703	0	25.361	0	212.45	0	97.64	0	1.71	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		71.48	0	22.7275	0	36.57	0	25.36	0	212.79	0	97.79	0	1.32	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		66.39	0	22.7265	0	36.5699	0	25.361	0	212.79	0	97.79	0	1.59	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		61.6	0	22.7229	0	36.5702	0	25.362	0	212.90	0	97.83	0	1.53	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		56.01	0	22.7224	0	36.5703	0	25.362	0	213.01	0	97.88	0	1.76	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		51.48	0	22.7224	0	36.5698	0	25.362	0	213.01	0	97.88	0	1.55	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		45.93	0	22.7206	0	36.5697	0	25.362	0	213.34	0	98.03	0	1.45	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		41.45	0	22.7218	0	36.5697	0	25.362	0	213.45	0	98.08	0	1.47	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		36.41	0	22.7202	0	36.5699	0	25.362	0	213.68	0	98.18	0	1.70	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		31.69	0	22.7169	0	36.5707	0	25.364	0	213.79	0	98.23	0	1.51	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		26.51	0	22.717	0	36.5704	0	25.364	0	214.23	0	98.43	0	1.42	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		21.55	0	22.7163	0	36.5701	0	25.364	0	214.56	0	98.58	0	1.46	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		16.8	0	22.716	0	36.57	0	25.364	0	214.90	0	98.74	0	1.42	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		11.59	0	22.7152	0	36.5701	0	25.364	0	215.12	0	98.84	0	1.35	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824		7.75	0	22.7074	0	36.5699	0	25.366	0	215.12	0	98.82	0	1.38	0	
6976BERMUDA	4	C	11/28/2010	05:18	295.642	32.824																
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		998.48	0	6.1755	0	35.0796	0	27.555	0	208.90	0	68.03	0	22.95	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		950.97	0	6.6092	0	35.0884	0	27.505	0	195.36	0	64.27	0	23.30	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		901.14	0	7.1975	0	35.1038	0	27.437	0	178.93	0	59.68	0	24.95	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		848.35	0	8.0323	0	35.1381	0	27.345	0	160.40	0	54.53	0	26.09	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		801.69	0	8.6667	0	35.1883	0	27.291	0	152.40	0	52.58	0	25.88	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		751.63	0	9.7416	0	35.2763	0	27.194	0	145.63	0	51.48	0	24.66	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		701.23	0	10.8625	0	35.389	0	27.098	0	142.64	0	51.70	0	22.97	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		650.83	0	12.2747	0	35.5701	0	26.994	0	147.63	0	55.20	0	20.00	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		600.95	0	13.4899	0	35.748	0	26.909	0	153.96	0	59.10	0	17.10	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		548.99	0	14.6693	0	35.9371	0	26.827	0	163.84	0	64.49	0	14.36	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		501.03	0	15.8074	0	36.1388	0	26.752	0	172.16	0	69.40	0	11.19	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		451.62	0	16.5755	0	36.2893	0	26.707	0	183.93	0	75.33	0	9.14	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		401.29	0	17.2304	0	36.4218	0	26.668	0	198.14	0	82.25	0	7.00	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		381.71	0	17.3368	0	36.4403	0	26.659	0	200.02	0	83.21	0	6.86	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		361.55	0	17.4659	0	36.4608	0	26.646	0	200.13	0	83.47	0	6.41	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		351.59	0	17.5507	0	36.474	0	26.637	0	200.69	0	83.84	0	6.26	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		341.23	0	17.6206	0	36.4854	0	26.63	0	201.24	0	84.19	0	6.34	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		330.88	0	17.6819	0	36.4949	0	26.623	0	201.02	0	84.20	0	6.08	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		321.38	0	17.7295	0	36.5028	0	26.619	0	200.91	0	84.24	0	5.87	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		311.31	0	17.7819	0	36.5098	0	26.612	0	200.91	0	84.33	0	5.65	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		301.53	0	17.8265	0	36.5165	0	26.607	0	200.69	0	84.31	0	5.67	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		291.66	0	17.883	0	36.5258	0	26.601	0	201.02	0	84.54	0	5.48	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		281.2	0	17.9246	0	36.532	0	26.597	0	201.47	0	84.80	0	5.55	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		271.03	0	17.997	0	36.5416	0	26.587	0	201.80	0	85.06	0	5.26	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		261.02	0	18.0439	0	36.548	0	26.581	0	202.02	0	85.23	0	5.26	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		251.37	0	18.0833	0	36.5522	0	26.575	0	202.35	0	85.44	0	5.18	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		241.04	0	18.1395	0	36.5604	0	26.569	0	202.58	0	85.63	0	4.72	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		231.69	0	18.1878	0	36.5647	0	26.561	0	202.35	0	85.62	0	5.11	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		220.88	0	18.2329	0	36.5677	0	26.552	0	202.24	0	85.64	0	4.88	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		210.77	0	18.2888	0	36.5749	0	26.545	0	202.02	0	85.64	0	4.66	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		200.97	0	18.3495	0	36.5788	0	26.533	0	201.80	0	85.65	0	4.38	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		191.43	0	18.3975	0	36.5804	0	26.523	0	201.24	0	85.49	0	4.60	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		181.48	0	18.4686	0	36.583	0	26.508	0	200.69	0	85.37	0	4.61	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		171.48	0	18.5138	0	36.586	0	26.499	0	199.91	0	85.11	0	4.16	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		161.3	0	18.6394	0	36.5983	0	26.478	0	199.13	0	84.99	0	3.97	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		151.13	0	18.8292	0	36.6114	0	26.442	0	198.02	0	84.82	0	3.98	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		141.17	0	18.9238	0	36.6108	0	26.418	0	197.36	0	84.69	0	3.35	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		131.7	0	19.0396	0	36.5831	0	26.366	0	197.91	0	85.09	0	3.02	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		121.06	0	19.6363	0	36.5884	0	26.218	0	200.80	0	87.30	0	2.31	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		111.41	0	20.6168	0	36.6021	0	25.973	0	203.13	0	89.92	0	2.07	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		101.72	0	21.6826	0	36.6119	0	25.691	0	211.23	0	95.32	0	1.50	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		96.41	0	21.7903	0	36.6091	0	25.659	0	211.57	0	95.65	0	1.83	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		91.66	0	21.9404	0	36.61	0	25.618	0	212.12	0	96.16	0	1.63	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		86.92	0	22.1564	0	36.6092	0	25.557	0	213.45	0	97.13	0	1.21	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		81.62	0	22.1754	0	36.612	0	25.554	0	214.23	0	97.52	0	1.64	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		76.64	0	22.1793	0	36.6115	0	25.552	0	214.45	0	97.63	0	1.72	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		71.66	0	22.1791	0	36.6124	0	25.553	0	214.79	0	97.78	0	1.55	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		66.73	0	22.1795	0	36.612	0	25.553	0	214.90	0	97.83	0	1.60	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		61.41	0	22.1786	0	36.6118	0	25.553	0	214.90	0	97.83	0	1.77	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		56.82	0	22.1779	0	36.6118	0	25.553	0	215.01	0	97.88	0	1.64	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		51.38	0	22.1777	0	36.612	0	25.553	0	215.23	0	97.98	0	1.52	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		46.66	0	22.1794	0	36.6118	0	25.552	0	215.45	0	98.08	0	1.54	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		41.44	0	22.1747	0	36.6107	0	25.553	0	215.67	0	98.18	0	1.43	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		36.48	0	22.175	0	36.6108	0	25.553	0	215.78	0	98.23	0	1.63	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		31.46	0	22.1768	0	36.6115	0	25.553	0	215.78	0	98.23	0	1.36	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		26.78	0	22.1754	0	36.6115	0	25.553	0	216.12	0	98.38	0	1.54	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		21.21	0	22.1731	0	36.6115	0	25.554	0	216.45	0	98.53	0	1.31	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		16.48	0	22.1728	0	36.6115	0	25.554	0	216.56	0	98.58	0	1.54	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		11.29	0	22.1728	0	36.6108	0	25.553	0	216.67	0	98.63	0	1.20	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33		7.47	0	22.1653	0	36.6106	0	25.555	0	216.89	0	98.72	0	1.27	0	
6976BERMUDA	5	C	12/3/2010	09:46	295.314	33																
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		998.22	0	6.174	0	35.0816	0	27.557	0	208.79	0	67.99	0	23.13	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		950.91	0	6.6105	0	35.0863	0	27.503	0	197.36	0	64.93	0	24.12	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		901.25	0	7.2058	0	35.1031	0	27.435	0	180.71	0	60.28	0	25.16	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		851.61	0	7.8544	0	35.1283	0	27.363	0	163.95	0	55.51	0	26.18	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		801.55	0	8.5314	0	35.1825	0	27.307	0	153.74	0	52.88	0	25.94	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		750.96	0	9.5046	0	35.2578	0	27.217	0	147.19	0	51.75	0	25.00	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		700.8	0	11.0073	0	35.4002	0	27.082	0	140.64	0	51.14	0	23.17	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		651.25	0	12.3727	0	35.5812	0	26.985	0	147.63	0	55.32	0	19.83	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		601.69	0	13.5313	0	35.7522	0	26.904	0	153.74	0	59.06	0	16.94	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		551.46	0	14.8348	0	35.9595	0	26.811	0	161.06	0	63.61	0	14.34	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		501.7	0	15.9111	0	36.1568	0	26.744	0	172.94	0	69.86	0	11.22	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		451.1	0	16.7303	0	36.3288	0	26.705	0	192.47	0	79.09	0	8.28	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		401.81	0	17.164	0	36.4127	0	26.676	0	201.91	0	83.70	0	7.30	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		381.06	0	17.3778	0	36.4507	0	26.658	0	202.02	0	84.11	0	6.65	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		361.44	0	17.5197	0	36.4724	0	26.643	0	202.13	0	84.40	0	6.16	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		350.98	0	17.5709	0	36.4801	0	26.637	0	203.24	0	84.95	0	6.53	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		341.04	0	17.6503	0	36.4941	0	26.63	0	203.02	0	84.99	0	5.96	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		331.01	0	17.7006	0	36.5004	0	26.623	0	203.46	0	85.26	0	6.16	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		320.76	0	17.7527	0	36.507	0	26.617	0	203.02	0	85.16	0	6.04	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		311.44	0	17.7884	0	36.5125	0	26.613	0	203.46	0	85.41	0	5.76	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		300.98	0	17.8266	0	36.5192	0	26.609	0	203.69	0	85.57	0	5.85	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		291.57	0	17.8769	0	36.5263	0	26.603	0	203.46	0	85.56	0	5.79	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		281.28	0	17.9346	0	36.5345	0	26.596	0	203.24	0	85.56	0	5.60	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		271.32	0	17.9698	0	36.5394	0	26.592	0	203.57	0	85.76	0	5.30	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		261.72	0	18.005	0	36.5447	0	26.588	0	203.80	0	85.92	0	5.58	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		251.38	0	18.0509	0	36.5471	0	26.579	0	203.35	0	85.81	0	5.50	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		241.45	0	18.1007	0	36.5514	0	26.571	0	202.91	0	85.70	0	5.00	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		231.56	0	18.1245	0	36.5524	0	26.566	0	202.69	0	85.65	0	5.44	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		221.1	0	18.1953	0	36.5513	0	26.548	0	201.47	0	85.24	0	4.89	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		211.01	0	18.3019	0	36.5686	0	26.536	0	201.69	0	85.52	0	4.82	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		201.17	0	18.3879	0	36.5791	0	26.524	0	202.02	0	85.80	0	4.84	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		191.51	0	18.4475	0	36.5799	0	26.51	0	201.69	0	85.76	0	4.72	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		180.15	0	18.53	0	36.5762	0	26.487	0	200.58	0	85.42	0	4.23	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		170.99	0	18.6747	0	36.5876	0	26.461	0	199.80	0	85.32	0	4.35	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		161.52	0	18.8595	0	36.5979	0	26.423	0	198.69	0	85.15	0	4.18	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		150.95	0	19.102	0	36.613	0	26.375	0	197.58	0	85.06	0	3.87	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		140.84	0	19.377	0	36.626	0	26.317	0	196.80	0	85.17	0	3.72	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		131.68	0	19.6734	0	36.636	0	26.249	0	196.91	0	85.69	0	3.16	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		121.45	0	20.1294	0	36.6366	0	26.131	0	197.03	0	86.46	0	2.78	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		111.34	0	21.577	0	36.6375	0	25.743	0	213.12	0	96.00	0	1.84	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		101.08	0	21.5773	0	36.6357	0	25.741	0	214.45	0	96.60	0	1.66	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		96.76	0	21.5762	0	36.6361	0	25.742	0	214.67	0	96.70	0	1.78	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		91.21	0	21.5757	0	36.6356	0	25.741	0	215.12	0	96.90	0	1.59	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		86.67	0	21.578	0	36.6348	0	25.74	0	215.45	0	97.05	0	1.60	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		81.5	0	21.5798	0	36.634	0	25.739	0	215.56	0	97.11	0	1.46	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		76.58	0	21.5835	0	36.633	0	25.737	0	215.90	0	97.26	0	1.74	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		71.63	0	21.5826	0	36.6333	0	25.737	0	215.78	0	97.21	0	1.94	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		66.53	0	21.582	0	36.6324	0	25.737	0	216.34	0	97.46	0	1.79	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		61.43	0	21.5808	0	36.6331	0	25.738	0	216.45	0	97.51	0	1.56	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		56.46	0	21.5797	0	36.6331	0	25.738	0	216.45	0	97.50	0	1.82	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		51.42	0	21.5762	0	36.6321	0	25.738	0	216.56	0	97.55	0	1.71	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		46.55	0	21.5754	0	36.6315	0	25.738	0	216.56	0	97.55	0	1.88	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		41.9	0	21.569	0	36.6279	0	25.737	0	217.12	0	97.78	0	1.86	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		36.42	0	21.5681	0	36.6284	0	25.737	0	217.23	0	97.83	0	1.72	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		31.43	0	21.5667	0	36.6271	0	25.737	0	217.45	0	97.93	0	1.48	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		26.25	0	21.5666	0	36.6285	0	25.738	0	217.34	0	97.88	0	1.68	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		21.79	0	21.566	0	36.6278	0	25.737	0	217.56	0	97.98	0	1.50	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		16.56	0	21.5645	0	36.6306	0	25.74	0	217.67	0	98.03	0	1.90	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		11.83	0	21.5623	0	36.631	0	25.741	0	218.00	0	98.17	0	1.66	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859		7.49	0	21.5579	0	36.6298	0	25.741	0	218.23	0	98.26	0	1.58	0	
6976BERMUDA	6	C	12/8/2010	14:14	295.151	32.859																
6976BERMUDA	7	C	12/13/2010	20:13	295.528	32.765		999.13	0	6.5038	0	35.0842	0	27.515	0	199.25	0	65.39	0	23.76	0	
6976BERMUDA	7	C	12/13/2010	20:13	295.528	32.765		951.13	0	6.9267	0	35.0943	0	27.467	0	189.70	0	62.87	0	24.79	0	
