//0
//Oxygen, 1.045
//Nitrate, 1, 1, 0,0,
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		734.00	0	4.6280	0	34.4200	0	27.258	0	197.09	0	61.60	0		8	0.02	0	0.000143	0	2.01	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		732.00	0	4.6350	0	34.4190	0	27.256	0	197.30	0	61.67	0		8	0.02	0	0.000146	0	2.01	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		730.00	0	4.6310	0	34.4160	0	27.254	0	197.71	0	61.80	0		8	0.02	0	0.000145	0	2.02	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		728.00	0	4.6460	0	34.4170	0	27.253	0	198.03	0	61.92	0		8	0.02	0	0.000143	0	2.03	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		726.00	0	4.6550	0	34.4170	0	27.252	0	198.24	0	62.00	0		8	0.02	0	0.000143	0	2.02	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		724.00	0	4.6710	0	34.4170	0	27.250	0	198.34	0	62.05	0		8	0.02	0	0.000146	0	2.02	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		722.00	0	4.6960	0	34.4160	0	27.247	0	198.34	0	62.09	0		8	0.02	0	0.000152	0	2.01	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		720.00	0	4.7190	0	34.4160	0	27.244	0	198.65	0	62.22	0		8	0.02	0	0.000152	0	1.99	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		718.00	0	4.7460	0	34.4160	0	27.241	0	198.86	0	62.33	0		8	0.01	0	0.000147	0	1.99	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		716.00	0	4.7720	0	34.4170	0	27.239	0	198.97	0	62.40	0		8	0.02	0	0.000146	0	2.01	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		714.00	0	4.7810	0	34.4190	0	27.240	0	198.86	0	62.38	0		8	0.02	0	0.000162	0	2.01	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		712.00	0	4.7840	0	34.4190	0	27.239	0	198.86	0	62.39	0		8	0.02	0	0.000143	0	1.99	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		710.00	0	4.7860	0	34.4190	0	27.239	0	198.86	0	62.39	0		8	0.02	0	0.000147	0	1.99	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		708.00	0	4.7950	0	34.4190	0	27.238	0	198.86	0	62.40	0		8	0.01	0	0.000145	0	2.02	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		706.00	0	4.8000	0	34.4180	0	27.237	0	198.97	0	62.44	0		8	0.01	0	0.000147	0	1.98	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		704.00	0	4.8040	0	34.4170	0	27.236	0	199.18	0	62.51	0		8	0.02	0	0.000149	0	1.97	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		702.00	0	4.8010	0	34.4160	0	27.235	0	199.49	0	62.61	0	32.00	0	0.02	0	0.000146	0	2.03	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		700.00	0	4.8060	0	34.4130	0	27.232	0	199.80	0	62.71	0		8	0.02	0	0.000147	0	1.99	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		698.00	0	4.8090	0	34.4110	0	27.230	0	200.43	0	62.91	0		8	0.02	0	0.000147	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		696.00	0	4.8120	0	34.4100	0	27.229	0	200.95	0	63.08	0		8	0.02	0	0.000165	0	2.01	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		694.00	0	4.8280	0	34.4090	0	27.226	0	201.27	0	63.20	0		8	0.02	0	0.000151	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		692.00	0	4.8410	0	34.4070	0	27.223	0	201.69	0	63.35	0		8	0.02	0	0.000150	0	1.98	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		690.00	0	4.8560	0	34.4060	0	27.221	0	202.10	0	63.51	0		8	0.01	0	0.000152	0	1.97	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		688.00	0	4.8600	0	34.4060	0	27.220	0	202.52	0	63.64	0		8	0.02	0	0.000148	0	1.97	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		686.00	0	4.8700	0	34.4060	0	27.219	0	202.73	0	63.72	0		8	0.02	0	0.000147	0	1.94	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		684.00	0	4.8830	0	34.4050	0	27.217	0	202.94	0	63.81	0		8	0.01	0	0.000147	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		682.00	0	4.8860	0	34.4050	0	27.217	0	203.15	0	63.88	0		8	0.02	0	0.000154	0	1.97	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		680.00	0	4.8960	0	34.4060	0	27.216	0	203.15	0	63.90	0		8	0.01	0	0.000150	0	1.94	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		678.00	0	4.9200	0	34.4050	0	27.213	0	203.25	0	63.97	0		8	0.01	0	0.000146	0	1.98	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		676.00	0	4.9310	0	34.4040	0	27.211	0	203.57	0	64.08	0		8	0.01	0	0.000149	0	1.96	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		674.00	0	4.9370	0	34.4040	0	27.210	0	203.88	0	64.19	0		8	0.01	0	0.000149	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		672.00	0	4.9450	0	34.4040	0	27.209	0	204.19	0	64.30	0		8	0.02	0	0.000148	0	1.96	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		670.00	0	4.9460	0	34.4040	0	27.209	0	204.40	0	64.37	0		8	0.01	0	0.000164	0	1.93	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		668.00	0	4.9450	0	34.4030	0	27.208	0	204.40	0	64.36	0		8	0.02	0	0.000150	0	1.96	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		666.00	0	4.9450	0	34.4020	0	27.208	0	204.72	0	64.46	0		8	0.01	0	0.000146	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		664.00	0	4.9760	0	34.4030	0	27.205	0	204.82	0	64.54	0		8	0.02	0	0.000154	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		662.00	0	4.9980	0	34.4040	0	27.203	0	204.82	0	64.58	0		8	0.01	0	0.000215	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		660.00	0	5.0020	0	34.4030	0	27.202	0	204.92	0	64.62	0		8	0.02	0	0.000149	0	1.96	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		658.00	0	5.0130	0	34.4020	0	27.200	0	205.13	0	64.70	0		8	0.02	0	0.000154	0	1.94	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		656.00	0	5.0650	0	34.4020	0	27.194	0	205.34	0	64.85	0		8	0.01	0	0.000156	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		654.00	0	5.1020	0	34.4050	0	27.192	0	205.45	0	64.94	0		8	0.01	0	0.000153	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		652.00	0	5.1200	0	34.4050	0	27.190	0	205.55	0	65.00	0		8	0.02	0	0.000152	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		650.00	0	5.1310	0	34.4020	0	27.186	0	205.76	0	65.08	0	30.90	0	0.02	0	0.000149	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		648.00	0	5.1400	0	34.4010	0	27.184	0	206.49	0	65.33	0		8	0.01	0	0.000150	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		646.00	0	5.1600	0	34.4020	0	27.183	0	206.91	0	65.49	0		8	0.02	0	0.000158	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		644.00	0	5.1800	0	34.4020	0	27.180	0	207.12	0	65.59	0		8	0.01	0	0.000152	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		642.00	0	5.2030	0	34.4030	0	27.178	0	207.22	0	65.66	0		8	0.01	0	0.000172	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		640.00	0	5.2290	0	34.4050	0	27.177	0	207.12	0	65.67	0		8	0.01	0	0.000153	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		638.00	0	5.2370	0	34.4050	0	27.176	0	207.22	0	65.71	0		8	0.02	0	0.000159	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		636.00	0	5.2570	0	34.4050	0	27.174	0	207.43	0	65.81	0		8	0.02	0	0.000150	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		634.00	0	5.2820	0	34.4060	0	27.171	0	207.54	0	65.88	0		8	0.02	0	0.000153	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		632.00	0	5.3100	0	34.4070	0	27.169	0	207.54	0	65.93	0		8	0.01	0	0.000150	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		630.00	0	5.3160	0	34.4070	0	27.168	0	207.64	0	65.97	0		8	0.01	0	0.000151	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		628.00	0	5.3200	0	34.4080	0	27.169	0	207.75	0	66.01	0		8	0.02	0	0.000153	0	1.93	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		626.00	0	5.3280	0	34.4080	0	27.168	0	207.75	0	66.02	0		8	0.02	0	0.000169	0	1.87	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		624.00	0	5.3370	0	34.4080	0	27.167	0	207.75	0	66.04	0		8	0.02	0	0.000155	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		622.00	0	5.3620	0	34.4090	0	27.164	0	207.75	0	66.08	0		8	0.02	0	0.000154	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		620.00	0	5.3910	0	34.4100	0	27.162	0	207.75	0	66.12	0		8	0.01	0	0.000159	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		618.00	0	5.4120	0	34.4110	0	27.160	0	207.75	0	66.15	0		8	0.02	0	0.000155	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		616.00	0	5.4190	0	34.4120	0	27.160	0	207.85	0	66.20	0		8	0.02	0	0.000157	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		614.00	0	5.4250	0	34.4120	0	27.159	0	207.85	0	66.21	0		8	0.01	0	0.000158	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		612.00	0	5.4470	0	34.4130	0	27.157	0	207.85	0	66.24	0		8	0.02	0	0.000157	0	1.93	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		610.00	0	5.4700	0	34.4130	0	27.155	0	207.85	0	66.28	0		8	0.02	0	0.000153	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		608.00	0	5.5020	0	34.4140	0	27.151	0	207.85	0	66.33	0		8	0.02	0	0.000154	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		606.00	0	5.5360	0	34.4140	0	27.147	0	208.06	0	66.45	0		8	0.01	0	0.000160	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		604.00	0	5.5410	0	34.4150	0	27.148	0	208.27	0	66.53	0		8	0.02	0	0.000151	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		602.00	0	5.5410	0	34.4150	0	27.148	0	208.48	0	66.59	0		8	0.01	0	0.000155	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		600.00	0	5.5420	0	34.4150	0	27.147	0	208.58	0	66.63	0	29.80	0	0.02	0	0.000156	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		598.00	0	5.5410	0	34.4150	0	27.148	0	208.69	0	66.66	0		8	0.02	0	0.000157	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		596.00	0	5.5410	0	34.4140	0	27.147	0	208.79	0	66.69	0		8	0.02	0	0.000154	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		594.00	0	5.5410	0	34.4140	0	27.147	0	208.90	0	66.73	0		8	0.01	0	0.000158	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		592.00	0	5.5480	0	34.4140	0	27.146	0	209.00	0	66.77	0		8	0.01	0	0.000157	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		590.00	0	5.5600	0	34.4140	0	27.144	0	209.00	0	66.79	0		8	0.01	0	0.000157	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		588.00	0	5.5800	0	34.4130	0	27.141	0	209.21	0	66.89	0		8	0.01	0	0.000154	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		586.00	0	5.5970	0	34.4140	0	27.140	0	209.52	0	67.02	0		8	0.01	0	0.000162	0	1.87	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		584.00	0	5.6120	0	34.4160	0	27.140	0	209.52	0	67.04	0		8	0.01	0	0.000155	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		582.00	0	5.6290	0	34.4170	0	27.138	0	209.42	0	67.03	0		8	0.01	0	0.000161	0	1.87	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		580.00	0	5.6530	0	34.4190	0	27.137	0	209.21	0	67.01	0		8	0.01	0	0.000165	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		578.00	0	5.6620	0	34.4200	0	27.137	0	209.00	0	66.95	0		8	0.01	0	0.000155	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		576.00	0	5.6960	0	34.4210	0	27.133	0	208.79	0	66.94	0		8	0.01	0	0.000172	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		574.00	0	5.7240	0	34.4220	0	27.131	0	208.90	0	67.02	0		8	0.02	0	0.000154	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		572.00	0	5.7360	0	34.4230	0	27.130	0	208.90	0	67.04	0		8	0.01	0	0.000176	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		570.00	0	5.7500	0	34.4230	0	27.128	0	209.21	0	67.16	0		8	0.02	0	0.000154	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		568.00	0	5.7590	0	34.4230	0	27.127	0	209.21	0	67.18	0		8	0.01	0	0.000157	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		566.00	0	5.7770	0	34.4230	0	27.125	0	209.31	0	67.24	0		8	0.02	0	0.000155	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		564.00	0	5.7870	0	34.4240	0	27.124	0	209.42	0	67.29	0		8	0.01	0	0.000153	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		562.00	0	5.8120	0	34.4250	0	27.122	0	209.52	0	67.36	0		8	0.01	0	0.000153	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		560.00	0	5.8270	0	34.4260	0	27.121	0	209.52	0	67.39	0		8	0.02	0	0.000155	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		558.00	0	5.8410	0	34.4270	0	27.120	0	209.52	0	67.41	0		8	0.02	0	0.000156	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		556.00	0	5.8730	0	34.4270	0	27.116	0	209.52	0	67.46	0		8	0.01	0	0.000155	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		554.00	0	5.8870	0	34.4270	0	27.114	0	209.63	0	67.52	0		8	0.02	0	0.000161	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		552.00	0	5.8990	0	34.4280	0	27.114	0	209.94	0	67.64	0		8	0.02	0	0.000153	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		550.00	0	5.9140	0	34.4280	0	27.112	0	210.05	0	67.69	0	29.00	0	0.01	0	0.000161	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		548.00	0	5.9420	0	34.4290	0	27.109	0	210.05	0	67.74	0		8	0.02	0	0.000155	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		546.00	0	5.9630	0	34.4300	0	27.107	0	210.05	0	67.77	0		8	0.02	0	0.000154	0	1.87	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		544.00	0	5.9900	0	34.4320	0	27.105	0	210.15	0	67.85	0		8	0.02	0	0.000167	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		542.00	0	6.0010	0	34.4320	0	27.104	0	210.25	0	67.90	0		8	0.02	0	0.000157	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		540.00	0	6.0050	0	34.4330	0	27.104	0	210.25	0	67.91	0		8	0.01	0	0.000155	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		538.00	0	6.0220	0	34.4330	0	27.102	0	210.36	0	67.97	0		8	0.01	0	0.000160	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		536.00	0	6.0460	0	34.4350	0	27.100	0	210.36	0	68.01	0		8	0.02	0	0.000154	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		533.90	0	6.0580	0	34.4350	0	27.099	0	210.36	0	68.03	0		8	0.02	0	0.000157	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		532.00	0	6.0830	0	34.4360	0	27.097	0	210.36	0	68.07	0		8	0.02	0	0.000157	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		530.00	0	6.1140	0	34.4380	0	27.094	0	210.36	0	68.12	0		8	0.01	0	0.000157	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		528.00	0	6.1350	0	34.4390	0	27.092	0	210.25	0	68.12	0		8	0.01	0	0.000159	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		526.00	0	6.1390	0	34.4400	0	27.093	0	210.46	0	68.19	0		8	0.01	0	0.000155	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		523.90	0	6.1540	0	34.4410	0	27.091	0	210.46	0	68.22	0		8	0.01	0	0.000177	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		522.00	0	6.1720	0	34.4420	0	27.090	0	210.46	0	68.25	0		8	0.02	0	0.000162	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		520.00	0	6.1910	0	34.4430	0	27.088	0	210.46	0	68.28	0		8	0.01	0	0.000170	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		518.00	0	6.2170	0	34.4440	0	27.086	0	210.36	0	68.29	0		8	0.01	0	0.000162	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		516.00	0	6.2300	0	34.4450	0	27.085	0	210.46	0	68.34	0		8	0.02	0	0.000161	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		514.00	0	6.2450	0	34.4460	0	27.084	0	210.46	0	68.37	0		8	0.01	0	0.000154	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		512.00	0	6.2860	0	34.4480	0	27.080	0	210.36	0	68.40	0		8	0.01	0	0.000160	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		510.00	0	6.3150	0	34.4500	0	27.078	0	210.15	0	68.38	0		8	0.01	0	0.000154	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		508.00	0	6.3360	0	34.4510	0	27.076	0	210.15	0	68.41	0		8	0.01	0	0.000155	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		506.00	0	6.3510	0	34.4520	0	27.075	0	210.36	0	68.50	0		8	0.01	0	0.000158	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		504.00	0	6.4000	0	34.4550	0	27.070	0	210.15	0	68.52	0		8	0.01	0	0.000155	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		502.00	0	6.4440	0	34.4580	0	27.067	0	210.15	0	68.59	0		8	0.00	0	0.000164	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		500.00	0	6.4710	0	34.4600	0	27.065	0	210.05	0	68.60	0	27.80	0	0.02	0	0.000159	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		498.00	0	6.5030	0	34.4620	0	27.062	0	210.05	0	68.65	0		8	0.01	0	0.000162	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		496.00	0	6.5130	0	34.4630	0	27.062	0	209.94	0	68.63	0		8	0.01	0	0.000158	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		494.00	0	6.5420	0	34.4650	0	27.060	0	209.94	0	68.68	0		8	0.01	0	0.000157	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		492.00	0	6.5660	0	34.4670	0	27.058	0	209.84	0	68.68	0		8	0.01	0	0.000159	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		490.00	0	6.5790	0	34.4680	0	27.057	0	209.84	0	68.71	0		8	0.01	0	0.000177	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		488.00	0	6.6070	0	34.4700	0	27.055	0	209.73	0	68.72	0		8	0.01	0	0.000160	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		486.00	0	6.6150	0	34.4700	0	27.054	0	209.73	0	68.73	0		8	0.01	0	0.000155	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		484.00	0	6.6110	0	34.4680	0	27.053	0	210.05	0	68.82	0		8	0.01	0	0.000170	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		482.00	0	6.6010	0	34.4640	0	27.051	0	210.57	0	68.98	0		8	0.01	0	0.000157	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		480.00	0	6.6170	0	34.4650	0	27.050	0	211.09	0	69.18	0		8	0.01	0	0.000159	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		478.00	0	6.6340	0	34.4660	0	27.048	0	211.30	0	69.27	0		8	0.01	0	0.000155	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		476.00	0	6.6600	0	34.4680	0	27.046	0	211.30	0	69.31	0		8	0.01	0	0.000159	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		474.00	0	6.7270	0	34.4760	0	27.043	0	211.09	0	69.36	0		8	0.01	0	0.000155	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		472.00	0	6.7850	0	34.4820	0	27.040	0	210.15	0	69.14	0		8	0.01	0	0.000160	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		470.00	0	6.8140	0	34.4830	0	27.037	0	209.73	0	69.05	0		8	0.01	0	0.000156	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		468.00	0	6.8270	0	34.4820	0	27.035	0	209.84	0	69.11	0		8	0.01	0	0.000160	0	1.77	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		466.00	0	6.8700	0	34.4850	0	27.031	0	210.05	0	69.25	0		8	0.01	0	0.000159	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		464.00	0	6.8960	0	34.4870	0	27.029	0	210.15	0	69.32	0		8	0.01	0	0.000161	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		462.00	0	6.9080	0	34.4890	0	27.029	0	210.25	0	69.38	0		8	0.01	0	0.000164	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		460.00	0	6.9230	0	34.4900	0	27.028	0	210.15	0	69.37	0		8	0.01	0	0.000160	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		458.00	0	6.9350	0	34.4920	0	27.028	0	210.15	0	69.39	0		8	0.01	0	0.000160	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		456.00	0	6.9660	0	34.4940	0	27.025	0	210.05	0	69.40	0		8	0.01	0	0.000171	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		454.00	0	7.0140	0	34.4990	0	27.022	0	209.84	0	69.41	0		8	0.02	0	0.000155	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		452.00	0	7.0480	0	34.5030	0	27.021	0	209.52	0	69.37	0		8	0.02	0	0.000159	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		450.00	0	7.1020	0	34.5080	0	27.017	0	209.10	0	69.32	0	26.50	0	0.01	0	0.000164	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		448.00	0	7.1240	0	34.5100	0	27.016	0	208.79	0	69.25	0		8	0.01	0	0.000157	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		446.00	0	7.1380	0	34.5110	0	27.015	0	208.79	0	69.27	0		8	0.01	0	0.000158	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		444.00	0	7.1620	0	34.5100	0	27.010	0	209.10	0	69.41	0		8	0.02	0	0.000199	0	1.75	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		442.00	0	7.1680	0	34.5100	0	27.010	0	209.52	0	69.56	0		8	0.02	0	0.000160	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		440.00	0	7.1980	0	34.5120	0	27.007	0	209.73	0	69.68	0		8	0.01	0	0.000160	0	1.77	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		438.00	0	7.2430	0	34.5160	0	27.004	0	209.63	0	69.72	0		8	0.01	0	0.000181	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		436.00	0	7.2850	0	34.5190	0	27.000	0	209.73	0	69.82	0		8	0.02	0	0.000159	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		434.00	0	7.3000	0	34.5210	0	27.000	0	209.73	0	69.85	0		8	0.01	0	0.000157	0	1.79	0
