//0																									
//Oxygen, 1.126
//Nitrate, 1,1,0,0
//pH, 1, -0.165, 0
//pH, 2, .03, 0
//pH, 3, 0.010, 0
//pH, 4, 0.01, 0
//pH, 5, -0.001, -0.1008
//pH, 30, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    81.43	0	 10.2810	0	34.5093	0	26.463	0		8		8		8	8.0732	0	7.8702	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    76.78	0	 10.3518	0	34.4985	0	26.442	0		8		8		8	8.0735	0	7.8714	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    71.73	0	 10.4363	0	34.5001	0	26.429	0	286.00	0	102.14	0		8	8.0730	0	7.8720	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    66.60	0	 10.5249	0	34.4953	0	26.41	0	286.90	0	102.65	0		8	8.0766	0	7.8763	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    61.62	0	 10.5836	0	34.4922	0	26.397	0		8		8		8	8.0801	0	7.8802	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    56.42	0	 10.5773	0	34.4643	0	26.375	0	289.27	0	103.60	0		8	8.0806	0	7.8804	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    51.81	0	 10.8750	0	34.4706	0	26.328	0		8		8		8	8.0872	0	7.8906	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    46.26	0	 11.6005	0	34.4051	0	26.142	0	287.69	0	105.28	0		8	8.0751	0	7.8898	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    41.97	0	 12.2593	0	34.4228	0	26.034	0	284.09	0	105.43	0		8	8.0686	0	7.8933	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    36.51	0	 12.6737	0	34.3982	0	25.934	0	281.05	0	105.19	0		8	8.0612	0	7.8923	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    31.06	0	 12.7523	0	34.4241	0	25.94	0	280.26	0	105.08	0		8	8.0602	0	7.8924	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    26.78	0	 12.7860	0	34.4258	0	25.935	0	279.92	0	105.03	0		8	8.0595	0	7.8921	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    21.24	0	 12.8979	0	34.4083	0	25.898	0	279.25	0	105.01	0		8	8.0585	0	7.8926	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    16.66	0	 12.9731	0	34.4190	0	25.893	0		8		8		8	8.0569	0	7.8921	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		    11.70	0	 13.1174	0	34.3699	0	25.823	0	277.90	0	104.95	0		8	8.0540	0	7.8913	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960		     7.63	0	 13.2636	0	34.3970	0	25.817	0	276.77	0	104.86	0		8	8.0520	0	7.8915	0
9101SoOcn	 44	C	12/02/2014	04:10	199.909	-42.960																	
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		  1699.22	0	  2.8495	0	34.5032	0	27.464	0	177.01	0	52.99	0		8	7.8198	0	7.5866	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		  1599.69	0	  2.9874	0	34.4667	0	27.42	0	181.29	0	54.44	0		8	7.8225	0	7.5877	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		  1499.52	0	  3.2067	0	34.4232	0	27.362	0	188.15	0	56.80	0		8	7.8298	0	7.5941	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		  1398.67	0	  3.5195	0	34.3746	0	27.29	0	196.49	0	59.75	0		8	7.8417	0	7.6060	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		  1296.39	0	  3.8854	0	34.3409	0	27.222	0	204.59	0	62.77	0		8	7.8551	0	7.6200	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		  1198.78	0	  4.3307	0	34.3201	0	27.155	0	210.90	0	65.40	0		8	7.8686	0	7.6353	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		  1099.00	0	  4.9072	0	34.3080	0	27.078	0	217.43	0	68.36	0		8	7.8824	0	7.6527	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   999.21	0	  5.5028	0	34.3078	0	27.005	0	225.09	0	71.78	0		8	7.9001	0	7.6739	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   950.62	0	  5.7709	0	34.3096	0	26.972	0	229.82	0	73.76	0		8	7.9099	0	7.6851	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   901.00	0	  6.0053	0	34.3133	0	26.945	0	234.66	0	75.73	0		8	7.9196	0	7.6957	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   850.92	0	  6.2707	0	34.3206	0	26.916	0	240.74	0	78.18	0		8	7.9291	0	7.7064	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   801.03	0	  6.5706	0	34.3346	0	26.887	0	246.93	0	80.76	0		8	7.9394	0	7.7185	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   751.19	0	  6.7921	0	34.3508	0	26.87	0	250.20	0	82.26	0		8	7.9448	0	7.7249	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   701.30	0	  6.9066	0	34.3607	0	26.863	0	250.99	0	82.75	0		8	7.9481	0	7.7279	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   649.59	0	  7.1245	0	34.3767	0	26.845	0	253.91	0	84.14	0		8	7.9545	0	7.7351	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   600.95	0	  7.3217	0	34.3923	0	26.83	0	254.81	0	84.83	0		8	7.9578	0	7.7394	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   551.63	0	  7.4980	0	34.4050	0	26.816	0	257.63	0	86.13	0		8	7.9639	0	7.7458	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   500.61	0	  7.6850	0	34.4215	0	26.802	0	259.99	0	87.30	0		8	7.9710	0	7.7533	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   451.30	0	  7.8648	0	34.4395	0	26.791	0	260.89	0	87.97	0		8	7.9755	0	7.7583	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   400.95	0	  8.0540	0	34.4596	0	26.779	0	261.12	0	88.43	0		8	7.9816	0	7.7649	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   381.02	0	  8.1694	0	34.4726	0	26.773	0	261.46	0	88.79	0		8	7.9828	0	7.7670	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   361.23	0	  8.3016	0	34.4881	0	26.765	0	262.36	0	89.37	0		8	7.9887	0	7.7736	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   351.07	0	  8.3531	0	34.4934	0	26.762	0	262.92	0	89.67	0		8	7.9904	0	7.7756	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   341.00	0	  8.3967	0	34.4985	0	26.76	0	263.26	0	89.87	0		8	7.9920	0	7.7774	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   331.33	0	  8.4507	0	34.5041	0	26.756	0	263.48	0	90.06	0		8	7.9940	0	7.7797	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   321.74	0	  8.5067	0	34.5098	0	26.752	0	263.71	0	90.26	0		8	7.9946	0	7.7807	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   311.06	0	  8.5625	0	34.5149	0	26.748	0	263.71	0	90.37	0		8	7.9967	0	7.7830	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   301.45	0	  8.5969	0	34.5182	0	26.745	0	263.60	0	90.41	0		8	7.9969	0	7.7834	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   290.85	0	  8.6625	0	34.5234	0	26.739	0	263.37	0	90.46	0		8	8.0002	0	7.7870	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   281.49	0	  8.7160	0	34.5288	0	26.735	0	263.37	0	90.58	0		8	8.0009	0	7.7881	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   271.33	0	  8.7726	0	34.5337	0	26.731	0		8		8		8	8.0051	0	7.7924	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   260.69	0	  8.8613	0	34.5425	0	26.724	0	264.27	0	91.19	0		8	8.0046	0	7.7929	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   250.58	0	  8.9023	0	34.5473	0	26.722	0	264.38	0	91.31	0		8	8.0061	0	7.7945	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   241.26	0	  8.9740	0	34.5542	0	26.716	0	264.38	0	91.46	0		8	8.0080	0	7.7970	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   230.69	0	  9.0277	0	34.5607	0	26.713	0	264.84	0	91.73	0		8	8.0093	0	7.7986	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   220.61	0	  9.1032	0	34.5663	0	26.706	0	264.95	0	91.93	0		8	8.0111	0	7.8010	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   210.78	0	  9.1621	0	34.5719	0	26.701	0	264.72	0	91.98	0		8	8.0120	0	7.8023	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   201.17	0	  9.2082	0	34.5747	0	26.696	0	264.16	0	91.88	0		8	8.0121	0	7.8027	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   191.49	0	  9.2577	0	34.5763	0	26.689	0	263.37	0	91.70	0		8	8.0126	0	7.8036	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   181.31	0	  9.3412	0	34.5772	0	26.676	0	262.58	0	91.60	0		8	8.0125	0	7.8043	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   171.57	0	  9.4411	0	34.5739	0	26.657	0	261.68	0	91.48	0		8	8.0160	0	7.8087	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   161.43	0	  9.5220	0	34.5708	0	26.642	0	261.80	0	91.68	0		8	8.0204	0	7.8136	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   151.20	0	  9.5840	0	34.5637	0	26.626	0	264.27	0	92.67	0		8	8.0278	0	7.8209	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   141.35	0	  9.6600	0	34.5502	0	26.602	0	267.54	0	93.97	0		8	8.0382	0	7.8312	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   131.43	0	  9.6911	0	34.5393	0	26.588	0	271.82	0	95.53	0		8	8.0469	0	7.8393	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   121.32	0	  9.7896	0	34.5409	0	26.573	0	277.45	0	97.72	0		8	8.0561	0	7.8488	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   111.76	0	  9.8238	0	34.5363	0	26.563	0	279.70	0	98.58	0		8	8.0557	0	7.8486	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		   101.34	0	  9.8633	0	34.5238	0	26.546	0	278.46	0	98.23	0		8	8.0602	0	7.8529	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    96.67	0	 10.0866	0	34.5181	0	26.504	0	279.25	0	98.98	0		8	8.0646	0	7.8600	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    91.40	0	 10.2053	0	34.5167	0	26.483	0	281.95	0	100.20	0		8	8.0666	0	7.8633	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    86.42	0	 10.2854	0	34.5177	0	26.47	0	283.19	0	100.81	0		8	8.0709	0	7.8683	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    81.42	0	 10.3782	0	34.5142	0	26.451	0	285.22	0	101.74	0		8	8.0754	0	7.8736	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    76.52	0	 10.4569	0	34.5100	0	26.434	0	287.13	0	102.59	0		8	8.0763	0	7.8754	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    71.49	0	 10.5647	0	34.5018	0	26.408	0	287.58	0	102.99	0		8	8.0782	0	7.8785	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    66.62	0	 10.7310	0	34.4926	0	26.372	0	288.03	0	103.51	0		8	8.0791	0	7.8816	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    61.25	0	 10.9393	0	34.4888	0	26.332	0	288.59	0	104.18	0		8	8.0817	0	7.8868	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    56.42	0	 11.4444	0	34.4783	0	26.232	0	288.26	0	105.18	0		8	8.0787	0	7.8912	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    51.55	0	 11.9367	0	34.4675	0	26.132	0	286.34	0	105.57	0		8	8.0738	0	7.8936	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    46.87	0	 12.0999	0	34.4665	0	26.101	0	284.77	0	105.35	0		8	8.0711	0	7.8933	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    41.71	0	 12.4230	0	34.4574	0	26.032	0	282.18	0	105.10	0		8	8.0671	0	7.8942	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    36.59	0	 12.7445	0	34.4575	0	25.97	0	279.25	0	104.71	0		8	8.0637	0	7.8956	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    31.73	0	 12.8407	0	34.4582	0	25.952	0	277.78	0	104.37	0		8	8.0623	0	7.8956	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    26.47	0	 12.9101	0	34.4593	0	25.939	0	277.00	0	104.22	0		8	8.0616	0	7.8958	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    21.63	0	 12.9420	0	34.4593	0	25.933	0	276.55	0	104.12	0		8	8.0598	0	7.8944	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    16.44	0	 12.9991	0	34.4585	0	25.921	0	276.21	0	104.12	0		8	8.0601	0	7.8954	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		    11.49	0	 13.4603	0	34.4408	0	25.814	0	274.18	0	104.33	0		8	8.0550	0	7.8973	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915		     7.62	0	 13.5970	0	34.4467	0	25.791	0	273.28	0	104.28	0		8	8.0541	0	7.8984	0
9101SoOcn	 45	C	12/07/2014	10:18	199.436	-42.915																	
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		  1698.40	0	  2.8605	0	34.4749	0	27.439	0	185.23	0	55.46	0		8	7.8157	0	7.5829	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		  1599.18	0	  2.9112	0	34.4624	0	27.424	0	185.90	0	55.72	0		8	7.8194	0	7.5838	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		  1499.22	0	  2.9802	0	34.4416	0	27.4	0	188.61	0	56.62	0		8	7.8253	0	7.5869	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		  1399.02	0	  3.1396	0	34.4226	0	27.368	0	189.96	0	57.25	0		8	7.8324	0	7.5922	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		  1299.17	0	  3.4259	0	34.3891	0	27.311	0	194.80	0	59.11	0		8	7.8449	0	7.6044	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		  1199.64	0	  3.9330	0	34.3426	0	27.219	0	204.14	0	62.70	0		8	7.8595	0	7.6215	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		  1098.28	0	  4.5515	0	34.3195	0	27.129	0	211.91	0	66.06	0		8	7.8749	0	7.6409	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   999.33	0	  5.2048	0	34.3068	0	27.041	0	221.15	0	70.03	0		8	7.8910	0	7.6615	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   951.67	0	  5.5959	0	34.3078	0	26.993	0	226.33	0	72.34	0		8	7.9050	0	7.6782	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   901.45	0	  5.8899	0	34.3132	0	26.96	0	231.62	0	74.55	0		8	7.9146	0	7.6894	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   851.66	0	  6.1898	0	34.3230	0	26.929	0	237.25	0	76.90	0		8	7.9244	0	7.7010	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   801.39	0	  6.4183	0	34.3307	0	26.905	0	241.64	0	78.75	0		8	7.9330	0	7.7105	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   750.72	0	  6.6127	0	34.3412	0	26.887	0	246.14	0	80.59	0		8	7.9398	0	7.7178	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   701.19	0	  6.7725	0	34.3527	0	26.875	0	248.28	0	81.60	0		8	7.9445	0	7.7226	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   651.55	0	  6.9636	0	34.3645	0	26.858	0	252.56	0	83.38	0		8	7.9514	0	7.7301	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   600.85	0	  7.2126	0	34.3848	0	26.84	0	254.36	0	84.47	0		8	7.9578	0	7.7378	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   551.23	0	  7.4557	0	34.4032	0	26.82	0	255.94	0	85.48	0		8	7.9632	0	7.7445	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   501.70	0	  7.6443	0	34.4175	0	26.805	0	259.66	0	87.10	0		8	7.9694	0	7.7513	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   451.16	0	  7.8141	0	34.4346	0	26.794	0	260.78	0	87.83	0		8	7.9758	0	7.7578	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   401.50	0	  8.0567	0	34.4600	0	26.779	0	260.89	0	88.36	0		8	7.9818	0	7.7651	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   380.92	0	  8.1547	0	34.4715	0	26.774	0	261.34	0	88.72	0		8	7.9852	0	7.7690	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   361.45	0	  8.2422	0	34.4813	0	26.769	0	262.02	0	89.13	0		8	7.9884	0	7.7725	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   351.48	0	  8.3158	0	34.4894	0	26.764	0	262.25	0	89.36	0		8	7.9904	0	7.7751	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   340.96	0	  8.3671	0	34.4950	0	26.761	0	262.70	0	89.62	0		8	7.9904	0	7.7755	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   330.88	0	  8.4146	0	34.5004	0	26.758	0	263.03	0	89.83	0		8	7.9927	0	7.7779	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   321.03	0	  8.4552	0	34.5047	0	26.756	0	263.26	0	90.00	0		8	7.9943	0	7.7797	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   311.60	0	  8.5070	0	34.5102	0	26.752	0	263.48	0	90.18	0		8	7.9951	0	7.7808	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   301.38	0	  8.5726	0	34.5156	0	26.747	0	263.48	0	90.32	0		8	7.9975	0	7.7836	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   291.34	0	  8.6503	0	34.5230	0	26.741	0	263.48	0	90.48	0		8	7.9995	0	7.7863	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   281.07	0	  8.6874	0	34.5266	0	26.738	0	263.48	0	90.56	0		8	7.9982	0	7.7852	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   271.04	0	  8.7309	0	34.5299	0	26.734	0		8		8		8	8.0024	0	7.7894	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   261.01	0	  8.8005	0	34.5360	0	26.728	0	263.82	0	90.91	0		8	8.0029	0	7.7905	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   249.21	0	  8.8883	0	34.5455	0	26.722	0	264.72	0	91.40	0		8	8.0067	0	7.7948	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   240.86	0	  8.9722	0	34.5551	0	26.717	0	264.95	0	91.66	0		8	8.0078	0	7.7968	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   230.86	0	  9.0655	0	34.5636	0	26.709	0	264.72	0	91.77	0		8	8.0102	0	7.8000	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   220.87	0	  9.1361	0	34.5713	0	26.704	0	264.72	0	91.92	0		8	8.0117	0	7.8020	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   211.33	0	  9.2008	0	34.5700	0	26.693	0	264.95	0	92.13	0		8	8.0200	0	7.8102	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   200.71	0	  9.2667	0	34.5711	0	26.683	0	267.20	0	93.05	0		8	8.0237	0	7.8142	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   191.43	0	  9.3155	0	34.5682	0	26.673	0	269.45	0	93.94	0		8	8.0303	0	7.8207	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   181.14	0	  9.3480	0	34.5569	0	26.658	0		8		8		8	8.0426	0	7.8320	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   170.85	0	  9.4237	0	34.5492	0	26.64	0	275.31	0	96.19	0		8	8.0418	0	7.8320	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   161.05	0	  9.5373	0	34.5497	0	26.622	0	274.63	0	96.20	0		8	8.0455	0	7.8367	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   151.09	0	  9.6212	0	34.5484	0	26.607	0	276.21	0	96.93	0		8	8.0495	0	7.8413	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   141.57	0	  9.6784	0	34.5419	0	26.592	0	276.32	0	97.09	0		8	8.0514	0	7.8435	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   131.12	0	  9.8089	0	34.5426	0	26.571	0	278.57	0	98.16	0		8	8.0562	0	7.8494	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   120.79	0	  9.8457	0	34.5369	0	26.56	0	278.12	0	98.08	0		8	8.0572	0	7.8506	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   111.60	0	  9.8972	0	34.5364	0	26.551	0	278.35	0	98.27	0		8	8.0616	0	7.8550	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		   101.16	0	  9.9627	0	34.5235	0	26.529	0	278.91	0	98.60	0		8	8.0645	0	7.8583	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    95.72	0	 10.0283	0	34.5127	0	26.509	0	280.04	0	99.13	0		8	8.0616	0	7.8564	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    91.44	0	 10.0499	0	34.5092	0	26.503	0		8		8		8	8.0689	0	7.8632	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    81.60	0	 10.2527	0	34.5014	0	26.462	0		8		8		8	8.0726	0	7.8693	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    72.21	0	 10.4669	0	34.4986	0	26.423	0		8		8		8	8.0744	0	7.8736	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    63.96	0	 10.5917	0	34.5015	0	26.403	0	284.54	0	101.96	0		8	8.0752	0	7.8759	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    60.33	0	 10.9060	0	34.4871	0	26.336	0	284.43	0	102.60	0		8	8.0785	0	7.8834	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    56.91	0	 11.5807	0	34.4732	0	26.203	0	280.82	0	102.76	0		8	8.0736	0	7.8885	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    53.83	0	 11.8758	0	34.4717	0	26.147	0	279.81	0	103.03	0		8	8.0709	0	7.8902	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    50.91	0	 12.2234	0	34.4630	0	26.075	0	277.56	0	102.95	0		8	8.0693	0	7.8937	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    48.24	0	 12.4238	0	34.4651	0	26.038	0		8		8		8	8.0693	0	7.8965	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    42.41	0	 12.4557	0	34.4688	0	26.035	0		8		8		8	8.0693	0	7.8967	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    37.29	0	 12.4626	0	34.4692	0	26.034	0	275.87	0	102.84	0		8	8.0679	0	7.8954	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    35.26	0	 12.4634	0	34.4691	0	26.034	0	275.64	0	102.76	0		8	8.0682	0	7.8956	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    31.53	0	 12.4651	0	34.4691	0	26.034	0	275.64	0	102.76	0		8	8.0679	0	7.8952	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    26.55	0	 12.4747	0	34.4690	0	26.032	0	275.53	0	102.74	0		8	8.0674	0	7.8948	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    21.61	0	 12.5242	0	34.4700	0	26.023	0	275.31	0	102.77	0		8	8.0643	0	7.8925	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    16.62	0	 12.6032	0	34.4661	0	26.004	0	274.74	0	102.72	0		8	8.0638	0	7.8930	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		    11.67	0	 12.6105	0	34.4630	0	26.	0	274.86	0	102.78	0		8	8.0630	0	7.8922	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861		     7.53	0	 12.6101	0	34.4627	0	26.	0	274.74	0	102.73	0		8	8.0623	0	7.8915	0
9101SoOcn	 46	C	12/12/2014	16:45	198.867	-42.861																	
9101SoOcn	 47	C	12/17/2014	23:21	198.573	-42.991		  1698.44	0	  2.8813	0	34.4765	0	27.439	0	183.76	0	55.05	0		8	7.8151	0	7.5827	0
9101SoOcn	 47	C	12/17/2014	23:21	198.573	-42.991		  1599.96	0	  2.9201	0	34.4628	0	27.424	0	185.68	0	55.67	0		8	7.8188	0	7.5834	0
9101SoOcn	 47	C	12/17/2014	23:21	198.573	-42.991		  1499.69	0	  3.0484	0	34.4439	0	27.395	0	186.80	0	56.18	0		8	7.8260	0	7.5884	0
9101SoOcn	 47	C	12/17/2014	23:21	198.573	-42.991		  1399.46	0	  3.2180	0	34.4152	0	27.354	0	190.63	0	57.56	0		8	7.8338	0	7.5946	0
