//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   218.69	0	  7.5264	0	34.4339	0	26.835	0	230.7	0	77.2	0	22.24	0	-0.01	0	0.000119	0	7.8261	0	7.5965	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   209.68	0	  7.5963	0	34.4384	0	26.829	0	230.9	0	77.4	0	21.86	0	0.01	0	0.000129	0	7.8334	0	7.6039	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   200.27	0	  7.5901	0	34.4222	0	26.816	0	235.5	0	78.9	0	21.16	0	0.01	0	0.000124	0	7.8460	0	7.6150	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   191.25	0	  7.6906	0	34.4271	0	26.806	0	240.4	0	80.7	0	20.39	0	0.01	0	0.000130	0	7.8536	0	7.6231	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   180.83	0	  7.8825	0	34.4413	0	26.789	0	243.5	0	82.1	0	19.84	0	0.03	0	0.000127	0	7.8600	0	7.6314	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   170.69	0	  7.9799	0	34.4434	0	26.777	0	246.8	0	83.4	0	19.25	0	0.02	0	0.000123	0	7.8622	0	7.6344	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   160.59	0	  7.8649	0	34.4121	0	26.768	0	250.5	0	84.4	0	19.25	0	0.03	0	0.000126	0	7.8672	0	7.6370	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   150.90	0	  7.6476	0	34.3611	0	26.757	0	255.6	0	85.7	0	19.18	0	0.02	0	0.000127	0	7.8745	0	7.6403	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   141.44	0	  7.5936	0	34.3287	0	26.738	0	261.1	0	87.4	0	18.91	0	0.03	0	0.000126	0	7.8805	0	7.6448	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   131.52	0	  7.7016	0	34.3409	0	26.733	0	264.3	0	88.7	0	18.73	0	0.02	0	0.000129	0	7.8839	0	7.6490	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   120.70	0	  8.0824	0	34.3746	0	26.704	0	262.2	0	88.8	0	17.66	0	0.06	0	0.000132	0	7.8886	0	7.6584	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   111.46	0	  8.3337	0	34.4052	0	26.692	0	262.9	0	89.6	0	16.83	0	0.06	0	0.000130	0	7.8950	0	7.6675	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   101.47	0	  8.5176	0	34.4146	0	26.671	0	266.1	0	91.0	0	16.15	0	0.19	0	0.000148	0	7.8977	0	7.6724	0
